1, 178
1, 103
1, 260
1, 303
1, 292
1, 280
1, 331
1, 149
1, 283
1, 64
1, 116
1, 401
1, 134
1, 293
1, 137
1, 124
1, 167
1, 197
1, 324
1, 195
1, 254
1, 218
1, 174
1, 99
1, 520
1, 290
1, 138
1, 229
1, 61
1, 318
1, 81
1, 208
1, 206
1, 145
1, 73
1, 178
1, 65
1, 174
1, 204
1, 180
1, 184
1, 114
1, 62
1, 105
1, 231
1, 97
1, 134
1, 41
1, 29
1, 40
1, 186
1, 150
1, 30
1, 316
1, 240
1, 45
1, 198
1, 173
1, 189
1, 133
1, 31
1, 201
1, 290
1, 76
1, 187
1, 229
1, 133
1, 100
1, 172
1, 189
1, 304
1, 29
1, 117
1, 30
1, 344
1, 144
1, 96
1, 140
1, 509
1, 489
1, 221
1, 44
1, 209
1, 112
1, 188
1, 86
1, 130
1, 35
1, 240
1, 276
1, 137
1, 92
1, 141
1, 107
1, 296
1, 166
1, 134
1, 302
1, 163
1, 51
2, 210
3, 352
4, 801
5, 1000
6, 1000
7, 1000
2, 185
3, 382
4, 1000
5, 1000
6, 752
7, 1000
2, 158
3, 140
4, 702
5, 1000
6, 1000
7, 1000
2, 509
3, 450
4, 906
5, 625
6, 1000
7, 1000
2, 776
3, 65
4, 1000
5, 1000
6, 1000
7, 1000
2, 98
3, 171
4, 341
5, 1000
6, 1000
7, 1000
2, 138
3, 193
4, 457
5, 1000
6, 1000
7, 1000
2, 49
3, 355
4, 1000
5, 805
6, 1000
7, 757
2, 140
3, 741
4, 420
5, 1000
6, 375
7, 1000
2, 118
3, 67
4, 222
5, 152
6, 447
7, 558
2, 59
3, 265
4, 114
5, 705
6, 889
7, 1000
2, 554
3, 159
4, 1000
5, 963
6, 1000
7, 1000
2, 46
3, 94
4, 894
5, 483
6, 723
7, 762
2, 354
3, 145
4, 145
5, 526
6, 388
7, 380
2, 374
3, 1000
4, 305
5, 1000
6, 1000
7, 1000
2, 167
3, 395
4, 1000
5, 1000
6, 1000
7, 1000
2, 322
3, 244
4, 1000
5, 1000
6, 1000
7, 1000
2, 144
3, 129
4, 1000
5, 661
6, 342
7, 1000
2, 665
3, 309
4, 584
5, 236
6, 450
7, 356
2, 51
3, 163
4, 213
5, 726
6, 1000
7, 1000
2, 157
3, 403
4, 1000
5, 1000
6, 1000
7, 1000
2, 207
3, 769
4, 273
5, 1000
6, 626
7, 1000
2, 156
3, 160
4, 143
5, 264
6, 155
7, 236
2, 457
3, 1000
4, 694
5, 643
6, 1000
7, 1000
2, 820
3, 562
4, 726
5, 256
6, 215
7, 193
2, 88
3, 116
4, 332
5, 172
6, 260
7, 165
2, 550
3, 329
4, 729
5, 1000
6, 1000
7, 1000
2, 62
3, 268
4, 1000
5, 944
6, 584
7, 687
2, 428
3, 353
4, 1000
5, 1000
6, 633
7, 1000
2, 144
3, 372
4, 1000
5, 1000
6, 1000
7, 1000
2, 321
3, 423
4, 756
5, 236
6, 519
7, 680
2, 446
3, 702
4, 154
5, 370
6, 1000
7, 512
2, 87
3, 651
4, 931
5, 1000
6, 664
7, 1000
2, 127
3, 1000
4, 657
5, 1000
6, 1000
7, 1000
2, 234
3, 334
4, 1000
5, 603
6, 663
7, 335
2, 661
3, 366
4, 591
5, 485
6, 210
7, 266
2, 112
3, 684
4, 1000
5, 938
6, 1000
7, 1000
2, 94
3, 219
4, 674
5, 1000
6, 1000
7, 482
2, 270
3, 129
4, 402
5, 585
6, 423
7, 1000
2, 73
3, 857
4, 861
5, 1000
6, 1000
7, 1000
2, 93
3, 1000
4, 1000
5, 1000
6, 1000
7, 1000
2, 84
3, 96
4, 505
5, 245
6, 203
7, 209
2, 319
3, 266
4, 189
