9.425449949932900306e-01,9.623915185489968493e-01,9.736273513911726241e-01,9.817947027655442582e-01,9.832904574966032651e-01,9.862119562742373002e-01,9.860597033078378759e-01
9.485390183887386639e-01,9.724737899861281010e-01,9.772657355164668935e-01,9.788611694710476208e-01,9.806004888179512546e-01,9.872646811747926021e-01,9.847194552488740538e-01
9.185351874972799147e-01,9.437219442587468921e-01,9.539312573897342773e-01,9.694960824488824125e-01,9.746292580177591258e-01,9.826230920368559385e-01,9.863473917831989679e-01
9.137176364742524148e-01,9.566337200170744737e-01,9.719239990077532809e-01,9.760628237215183134e-01,9.827868155594586819e-01,9.865578211925644103e-01,9.882578444294092268e-01
9.395179897718378692e-01,9.502262948490433070e-01,9.643125717856343426e-01,9.719622768868182439e-01,9.751524762222092413e-01,9.823992075852900907e-01,9.833184588869331444e-01
9.141377404975205012e-01,9.403057299516296430e-01,9.570549965968125905e-01,9.671429618942328776e-01,9.766632557802288339e-01,9.813853779839112335e-01,9.832899440057190077e-01
9.126263160422372067e-01,9.412696213247551125e-01,9.558410977633403638e-01,9.666251371241714185e-01,9.761113623554398266e-01,9.842871016026190079e-01,9.866588392435412525e-01
9.359826061584545220e-01,9.609516338062414897e-01,9.679234722897830379e-01,9.769439549800518208e-01,9.820251165097231283e-01,9.838563986359049052e-01,9.843832991550769407e-01
9.288326935672578388e-01,9.630534611796887079e-01,9.765201280163496866e-01,9.843120045436514198e-01,9.926196281699237733e-01,9.943736704087761114e-01,9.955176820452567021e-01
9.290471919314194915e-01,9.531916270718323592e-01,9.638036169072407011e-01,9.721275378962501712e-01,9.784380412021101980e-01,9.837525786191064769e-01,9.871050461282768751e-01
9.348765509911999283e-01,9.540745866273868669e-01,9.632137807067068236e-01,9.657724960900739841e-01,9.708906665540156800e-01,9.769787003823945382e-01,9.829794348315508135e-01
8.987553008174682390e-01,9.328618540204818288e-01,9.577877581415419339e-01,9.654220046255131971e-01,9.722548509328096111e-01,9.764120744223262482e-01,9.803249906036717309e-01
9.330734888073238809e-01,9.556205276909233159e-01,9.635149328466752205e-01,9.685445118693655209e-01,9.757247044881830478e-01,9.828940725853992921e-01,9.876557113415317390e-01
9.427336199205889056e-01,9.653976718562924386e-01,9.744601160889861946e-01,9.798379491872833968e-01,9.851063660550388734e-01,9.892400899599744779e-01,9.913613782642464178e-01
9.296239106064599911e-01,9.524602794511156656e-01,9.628266269583453107e-01,9.743835670038041297e-01,9.794334828524399184e-01,9.848240796963663168e-01,9.884669894883851837e-01
9.087483729346763628e-01,9.312164062034010703e-01,9.483469881613195707e-01,9.599572261999694822e-01,9.730427678645101608e-01,9.866900417101411858e-01,9.919463494711454610e-01
9.270271366491519283e-01,9.482784644725711365e-01,9.551743298037319585e-01,9.626839558899468186e-01,9.659882525136062048e-01,9.712564058449215665e-01,9.757480476896939203e-01
9.294739130974539743e-01,9.490708504563080128e-01,9.585152757485847497e-01,9.634090204368203070e-01,9.662691271822984040e-01,9.690164124792327582e-01,9.708322241689153476e-01
9.269134157970898569e-01,9.525071429414484481e-01,9.650221621756772672e-01,9.723088804888612158e-01,9.778337653911280958e-01,9.819561687973394903e-01,9.858166312285218114e-01
9.226836380870846455e-01,9.438067992726766331e-01,9.542929442534445750e-01,9.680917199776107873e-01,9.791017323115086546e-01,9.812192009904507906e-01,9.887640755768808409e-01
9.241908166823226134e-01,9.465778830253636089e-01,9.575832636900986072e-01,9.635843948487230470e-01,9.692944032150834222e-01,9.742501393415121669e-01,9.792605979710976571e-01
9.306395100160971268e-01,9.538444473782495825e-01,9.626979403338765673e-01,9.674312892682939147e-01,9.708190287501501370e-01,9.740812948062066434e-01,9.778094229968082862e-01
9.264466109596720678e-01,9.488491516854128394e-01,9.606019191809560542e-01,9.711869667742961676e-01,9.775120135833564872e-01,9.847985769765422726e-01,9.890351764496709830e-01
9.469857602137888852e-01,9.650376687170076906e-01,9.725339126730156991e-01,9.755554767782973480e-01,9.787444293877959334e-01,9.825041650317789532e-01,9.859758716492086350e-01
9.112750034778511754e-01,9.439922551295469866e-01,9.588498805949371429e-01,9.706630698476291785e-01,9.762582769204783961e-01,9.802504629958447291e-01,9.830415398487730716e-01
8.952798550116316534e-01,9.322267230975433971e-01,9.497501387880626922e-01,9.661985781761267544e-01,9.744949349073899203e-01,9.794254798190198397e-01,9.823036077333551219e-01
9.051221641753542935e-01,9.394179471558090633e-01,9.581606409259078028e-01,9.690462469578888793e-01,9.776498352168533357e-01,9.814919926902062608e-01,9.838926479283061077e-01
9.360108999719122247e-01,9.561864686998187146e-01,9.616070358285947473e-01,9.719136156114808189e-01,9.788610216018593935e-01,9.828351155984051957e-01,9.841954143009586931e-01
9.376804980520100363e-01,9.618328967576251776e-01,9.693160325688748857e-01,9.739892601206926459e-01,9.806781130964806747e-01,9.862793332427602921e-01,9.909322727687305266e-01
9.102229652404439930e-01,9.319975938676687832e-01,9.429274233965097007e-01,9.525732247684073339e-01,9.581524511747234740e-01,9.665651470011282775e-01,9.732731921251138729e-01
8.987462120857581116e-01,9.374532333930790662e-01,9.561677413137916748e-01,9.700375145907549346e-01,9.785647054103314701e-01,9.845868864384668129e-01,9.877398228143433601e-01
9.046832746052151375e-01,9.296701574064972773e-01,9.572657315001362743e-01,9.655181873670763970e-01,9.805094119942824316e-01,9.860841994834536051e-01,9.903867129062445818e-01
9.173473541448444735e-01,9.473980604075923351e-01,9.652060810213174413e-01,9.730586475409030989e-01,9.798087144776406188e-01,9.829908545051749824e-01,9.858198572548657612e-01
9.279822360630360922e-01,9.492672015691644427e-01,9.550165596389891265e-01,9.619344132481585374e-01,9.653724663805974826e-01,9.752292164661514606e-01,9.787632273287909523e-01
9.235493106696439636e-01,9.527297349757487543e-01,9.647859125834270522e-01,9.815962185175333143e-01,9.837658099467195827e-01,9.858358051966613633e-01,9.886386376371458784e-01
9.379767657162650929e-01,9.581878146669590146e-01,9.669132662253625554e-01,9.748454065184255501e-01,9.795382159184973236e-01,9.838390657262114924e-01,9.866439386529560762e-01
9.051941093843235420e-01,9.350951529861398770e-01,9.500630450995561915e-01,9.660272195653007987e-01,9.760937609745766741e-01,9.857083187536685998e-01,9.890113519147314403e-01
9.220551324528114545e-01,9.498736675606540558e-01,9.568287206006628187e-01,9.700192384060126738e-01,9.801032083454865873e-01,9.864128759619497089e-01,9.888787455275245275e-01
9.342784376488753040e-01,9.566800797691871194e-01,9.636476940661051760e-01,9.705106782347271421e-01,9.793984726130638974e-01,9.845511185147222122e-01,9.901198524657540689e-01
9.223976657712082972e-01,9.415322494366831219e-01,9.493558639192857251e-01,9.582742726872329753e-01,9.653766876634194416e-01,9.687281940611573994e-01,9.749248552495896059e-01
9.175002972379519006e-01,9.436432880065999118e-01,9.604603493857970520e-01,9.680392010762624011e-01,9.734250486264272029e-01,9.788093380034127433e-01,9.879722370168394496e-01
9.097751238982831890e-01,9.425705083338449253e-01,9.594184894972586086e-01,9.745761933641485797e-01,9.831272422075686412e-01,9.876936854894176054e-01,9.910684782081740085e-01
9.302860778114742102e-01,9.538399481086812237e-01,9.615381445035556807e-01,9.712153838367191261e-01,9.784845794782103257e-01,9.820561239000487053e-01,9.859749053082423886e-01
9.431687891510895927e-01,9.642981849115109805e-01,9.742468402175519238e-01,9.772313367054595856e-01,9.801608928707062907e-01,9.856560688968114547e-01,9.862670918151860144e-01
8.979096370028728513e-01,9.397801742920015577e-01,9.637648044051482232e-01,9.773648987934403509e-01,9.854752964889449407e-01,9.894333692280296022e-01,9.917139962528344066e-01
9.206319070147207517e-01,9.405114129834364345e-01,9.546805241629872096e-01,9.736620419757483491e-01,9.825431759845000279e-01,9.857775785095048704e-01,9.885946156564314746e-01
9.202070809853106770e-01,9.425794322515353985e-01,9.538871855741559713e-01,9.619617540877577477e-01,9.680588055537390213e-01,9.716824274468781608e-01,9.769785297705263494e-01
9.357857362722774575e-01,9.591298006104286289e-01,9.729302259064276370e-01,9.788005102283443559e-01,9.837112439328237201e-01,9.875395331424902112e-01,9.909522199386926467e-01
9.262471678168994194e-01,9.496259633309384052e-01,9.589213678863527379e-01,9.691991872070898628e-01,9.758992821948414553e-01,9.802422913078978617e-01,9.841346628585009304e-01
9.334926670234201529e-01,9.561763378312054806e-01,9.700654773275155796e-01,9.772896838572081579e-01,9.870313728511711515e-01,9.912914438656603711e-01,9.952729399321196269e-01
9.068810094626300611e-01,9.344071301776254446e-01,9.493076347534551429e-01,9.598853532753802709e-01,9.717531794774931786e-01,9.788748386547114766e-01,9.848168136566588515e-01
9.250746000156429005e-01,9.556875518120263591e-01,9.636557973582109415e-01,9.708815379631654530e-01,9.778758305136937556e-01,9.870710703029680344e-01,9.907116688471826471e-01
9.282239972093917491e-01,9.504615848890468621e-01,9.566379621670275668e-01,9.704209784580629661e-01,9.781798450417189539e-01,9.842557394561862738e-01,9.905618352335622268e-01
9.072826534048815672e-01,9.337624395699704039e-01,9.481828538556735797e-01,9.588337105439619368e-01,9.673109453187559437e-01,9.734241570277071265e-01,9.777965384660046722e-01
9.382332727559602459e-01,9.584187289189819436e-01,9.669025707325616947e-01,9.729819006753618327e-01,9.776302600403701248e-01,9.815166388046987489e-01,9.843295222224929253e-01
9.371676328188022209e-01,9.571937533835406242e-01,9.681030446722707072e-01,9.743276204033188836e-01,9.781557495063465391e-01,9.835973490361502591e-01,9.864998548240846432e-01
9.201953933930994145e-01,9.458761562110230559e-01,9.589849656177018566e-01,9.682539824581011256e-01,9.772072401978005862e-01,9.836546164260748792e-01,9.885346453645167397e-01
9.347229969777198777e-01,9.560075587145449028e-01,9.634923413684594040e-01,9.704166711302838477e-01,9.774205805732789631e-01,9.816095036744378888e-01,9.864342549963470708e-01
9.364868242156768607e-01,9.583069778180015597e-01,9.673323608765631576e-01,9.717174198902063242e-01,9.756200021528246280e-01,9.779115315221612592e-01,9.791562098046583396e-01
9.031352264913440342e-01,9.346830381549727784e-01,9.523669730123045518e-01,9.649735154432813600e-01,9.779578974585055873e-01,9.832874529816223452e-01,9.930385659344472815e-01
9.446320125389565669e-01,9.641887303067331327e-01,9.697520852985392903e-01,9.791355708554395632e-01,9.824362085602903472e-01,9.874382555529390704e-01,9.890880135634428916e-01
9.315286952193584380e-01,9.535340623473598232e-01,9.628206616268825124e-01,9.678145408660124849e-01,9.718744523760346476e-01,9.767963467795076626e-01,9.810764825195976702e-01
8.988682503667576595e-01,9.260399298160063575e-01,9.435848831396338454e-01,9.576160957347439329e-01,9.698760248079836277e-01,9.776283070522296947e-01,9.837304330199146962e-01
9.370182978783313521e-01,9.648585557880323682e-01,9.733334213724543771e-01,9.799782275253823283e-01,9.848044466942017516e-01,9.892110169543171239e-01,9.919412800514553208e-01
9.097858388866641999e-01,9.433971569648871291e-01,9.659404908656202826e-01,9.757732814436592683e-01,9.803606122828285585e-01,9.849596164735393566e-01,9.879806759114069248e-01
9.351699921598564114e-01,9.539363663027771167e-01,9.624012246185099650e-01,9.690255450490519173e-01,9.742332158882793802e-01,9.803646760474709065e-01,9.860507001422778028e-01
9.429420842412613579e-01,9.637375263113179269e-01,9.747233604588421141e-01,9.807922119618099899e-01,9.846315616678952276e-01,9.877456975589432586e-01,9.892231011576994026e-01
9.449619052755645621e-01,9.647581225041469422e-01,9.736589286465713311e-01,9.776787176232391019e-01,9.822939880887769926e-01,9.852516650315963354e-01,9.881328651089725801e-01
9.068447612102802369e-01,9.330415969335112969e-01,9.486743053936186332e-01,9.587248339042320211e-01,9.659811595966981690e-01,9.719879146546962501e-01,9.768555677599577436e-01
9.103603612994276562e-01,9.329167785141188052e-01,9.454681783544977014e-01,9.545396672662826987e-01,9.637328073567540399e-01,9.745616637310542396e-01,9.788962204971970449e-01
9.271141826186825030e-01,9.519461082477481684e-01,9.656551765063748904e-01,9.753306744614548274e-01,9.812823301192840075e-01,9.871788097210779656e-01,9.894610043682698919e-01
9.332608338309605900e-01,9.619160389003842404e-01,9.683746283850270808e-01,9.742734822077215862e-01,9.799158128381200150e-01,9.842933033265454101e-01,9.871695075818766041e-01
9.137075964145727758e-01,9.368053336641393170e-01,9.537097506537203229e-01,9.669537383546494835e-01,9.726903231392262095e-01,9.786962053923655702e-01,9.836559817349311841e-01
9.212638392449485902e-01,9.451423956410965888e-01,9.559742822232516479e-01,9.668526673786767001e-01,9.735684903789219025e-01,9.806022493109183280e-01,9.856172967626605219e-01
9.293376577057457233e-01,9.501882350512810271e-01,9.596344995090396734e-01,9.677798704800872898e-01,9.755936551537599533e-01,9.794372579290215874e-01,9.833975981474338823e-01
9.204586679332470434e-01,9.430466333831846182e-01,9.508022084846947664e-01,9.595574448990782379e-01,9.651412314859426633e-01,9.695480626942210023e-01,9.732730861180424187e-01
9.254965064864919544e-01,9.459928603086362742e-01,9.568959657483704362e-01,9.628605470597606519e-01,9.687528613418785461e-01,9.746637767757019288e-01,9.805137515035363682e-01
9.188568441472171333e-01,9.486720840706266422e-01,9.611109304001590470e-01,9.731259558864544523e-01,9.836401038186510792e-01,9.891500584315026101e-01,9.913341931651422634e-01
9.039989092732335640e-01,9.293853207532748462e-01,9.463617574018157175e-01,9.591132898817975594e-01,9.667800137809432481e-01,9.722238949287543841e-01,9.743881312436231124e-01
9.185378059470845624e-01,9.448533195684486463e-01,9.548994352339792435e-01,9.653288740563350512e-01,9.735937826634362136e-01,9.789710656008980827e-01,9.821687337980011812e-01
9.052378713515136788e-01,9.353606905116240711e-01,9.547081870293016026e-01,9.668990158666966872e-01,9.763089307263342898e-01,9.813368167361630201e-01,9.852853046434559836e-01
9.060776392772302845e-01,9.351575566092200642e-01,9.520169493402482752e-01,9.635404644631837545e-01,9.726128440523224006e-01,9.765996970377428532e-01,9.781919817043522869e-01
9.369174964951403339e-01,9.570927445844980008e-01,9.625983943300452372e-01,9.712542311814886808e-01,9.758086115046844533e-01,9.810383493242992303e-01,9.832109101860927458e-01
9.252297596684682102e-01,9.458508478835618849e-01,9.576557270254161258e-01,9.621799232411577529e-01,9.689544346256554475e-01,9.771039693344861776e-01,9.806490208862872482e-01
9.342311174142859942e-01,9.580890324808106762e-01,9.666233336510029472e-01,9.725313757512843438e-01,9.779390891917087991e-01,9.812354669947893626e-01,9.836005711695499087e-01
