1.532006731156434001e-02,1.222837011935682533e-02,3.971389901468675571e-02,1.011357693208414857e-02,2.850250091287526502e-02,4.587770759902164153e-02,9.501918382706808774e-03,2.504164640074989234e-02,3.567965872623102275e-02,4.789347055165160683e-02,1.018919928954974130e-02,2.178574855259407181e-02,3.292300981355057721e-02,3.819413420879505527e-02,4.964571173144821659e-02,9.583593985720664440e-03,2.046760418255916952e-02,3.033614657277191456e-02,3.930464244621821590e-02,4.313309686223944228e-02,5.372131942421655426e-02,8.299542230256418129e-03,2.001601183888714747e-02,2.307430561819811404e-02,3.108420828212571374e-02,4.060643762824900360e-02,4.346127142388903769e-02,5.416406120960808035e-02
9.907821887638421782e-03,7.607135476998467746e-03,2.442188885256085101e-02,7.051270944394687559e-03,2.093137749829506594e-02,3.500325121434956499e-02,6.365752120513154706e-03,1.651024911107881743e-02,2.534872420666631904e-02,3.542510252186573116e-02,6.050583440520326817e-03,1.746749549446323033e-02,2.173673120800261732e-02,2.524230273711960612e-02,3.730709989255046044e-02,6.012618086438912407e-03,1.628610760341042338e-02,2.106069870378595582e-02,2.645690563388241462e-02,3.799910322178440270e-02,4.772399223862455742e-02,5.209946427605530866e-03,1.285233644652089384e-02,1.944939696031663945e-02,2.321000068323638560e-02,2.690338247368697158e-02,3.518511192525408671e-02,4.809931176650975027e-02
6.521933168172823481e-03,5.064433936918906302e-03,1.646615136850489852e-02,4.552401632850259366e-03,1.355695521017693909e-02,2.258514972379412761e-02,4.305063480684425022e-03,1.114268769596386821e-02,1.683501580400080522e-02,2.290513905538176659e-02,3.778592582368694389e-03,1.027156680656884924e-02,1.371487611041617011e-02,1.694658768938521465e-02,2.267116922701577914e-02,3.733208309020239965e-03,8.301432264573012018e-03,1.203568675706266633e-02,1.392536375362347402e-02,1.743360327218944350e-02,2.323177245020360132e-02,3.769786888323413757e-03,8.025776455980461813e-03,1.169230957424788331e-02,1.361732489669643421e-02,1.614055178813677410e-02,2.036120778599108394e-02,2.528914081807594888e-02
1.789863405263166299e-02,1.351427675250823496e-02,3.599508616142084449e-02,1.309057354885421152e-02,2.830362444340276534e-02,4.391958008734923868e-02,1.202805432867673149e-02,2.698417724396516559e-02,3.240310949568347282e-02,3.353487510134503524e-02,1.102156096057104601e-02,2.456423942748429956e-02,3.057366976146152007e-02,3.198261860414657043e-02,3.247225480209032372e-02,9.711553550910093091e-03,2.244983366248425039e-02,2.765128373934545164e-02,3.137305668022911942e-02,3.275804429007693475e-02,3.305301154350073767e-02,9.809588631112413359e-03,2.049177371255670940e-02,2.505543657113536507e-02,2.830412940040904352e-02,3.347519860382319745e-02,3.353756474129339360e-02,3.498978611427046304e-02
1.708241700399775256e-02,1.267112986170669704e-02,3.645077787577249984e-02,1.022050637291715622e-02,2.772111632984138388e-02,4.262759294786611086e-02,9.305988918511854530e-03,2.324790844508706905e-02,3.578405517818374071e-02,5.013722252816957270e-02,9.190115443466042103e-03,2.112589035000561263e-02,2.998304813176354972e-02,4.297292531553086048e-02,5.520476957428592513e-02,9.462003279862475288e-03,2.204309671552023842e-02,2.965776334768782316e-02,4.158330013419993948e-02,5.653201853754413753e-02,6.214603263354191720e-02,9.635162250768311565e-03,2.077685863223188018e-02,2.597822094040740104e-02,3.270136894339666089e-02,4.559127490521666659e-02,5.708253151661726865e-02,6.296293758952614672e-02
6.682129199150938989e-03,4.645556030054767173e-03,1.447929779626018834e-02,4.229366276617227416e-03,1.389445931992673924e-02,2.748678515466718153e-02,5.154028319720323735e-03,1.026838469022490694e-02,1.874288554938484397e-02,2.708947382303647511e-02,5.513991989897323170e-03,1.021676770336312629e-02,1.603976351907795972e-02,2.508260488997725302e-02,2.766713234240755076e-02,5.554682834512570180e-03,1.020961776157083833e-02,1.554125948117926481e-02,2.430590464296730757e-02,2.696024466881127152e-02,2.732297306912270102e-02,5.573781322080671036e-03,1.054881992507248310e-02,1.532559674904605124e-02,2.339128203490304161e-02,2.715056220842040902e-02,2.600901739051789119e-02,3.042769826650667392e-02
1.284852361679076488e-02,9.749576566103455161e-03,2.943839298994346820e-02,8.706857386361991150e-03,2.488621720312269442e-02,4.146220817685296323e-02,8.479527587592298327e-03,2.125622150218832093e-02,3.346289097367857734e-02,4.508832628492542849e-02,7.832952217996156513e-03,1.932845492320588859e-02,2.687399381196342585e-02,3.540400113208960753e-02,4.384416741309962728e-02,7.671499460505226860e-03,1.913336104260466436e-02,2.532883141860681891e-02,3.370028565384253216e-02,4.168296293731417468e-02,4.822609052986460976e-02,7.219219211222725752e-03,1.671550785429269659e-02,2.227762441127747670e-02,2.613557287571849352e-02,3.412714562920429739e-02,4.255371015069885077e-02,4.779587952214395252e-02
1.041122006624936765e-02,7.716171616369072936e-03,2.350813628533726662e-02,7.465060919194943176e-03,1.904519182722100301e-02,3.091909704702010264e-02,7.511387822674830614e-03,1.763160764012491541e-02,2.708867216807546441e-02,3.550488292075371088e-02,7.575333511699853563e-03,1.782535651684572994e-02,2.228406582403345132e-02,2.836643216817142515e-02,3.549023996612612336e-02,7.555387622586197220e-03,1.701635262516366237e-02,1.998104727642831951e-02,2.704485936069911736e-02,3.264232547972230336e-02,3.950918495060559699e-02,6.489493826377798480e-03,1.632141306489996030e-02,1.994898631378227982e-02,2.085814734231903472e-02,2.706772852886484004e-02,3.297187873424965721e-02,4.029472867971274630e-02
8.386264048516747088e-03,6.570666854650247454e-03,1.978352874414666257e-02,7.026200964896106398e-03,1.936530795213919215e-02,3.029197610149610143e-02,4.466800083334063545e-03,1.293037839827749017e-02,1.989322930357146496e-02,2.684365124763556099e-02,5.583632332258449751e-03,1.086004049738260868e-02,1.678993603575582721e-02,2.051254055216664846e-02,3.179289885482206035e-02,5.427206186555288969e-03,1.054342710348982540e-02,1.580399484741620841e-02,1.971653913245072220e-02,2.518709383394154150e-02,3.101775534113940247e-02,5.414333022675771323e-03,1.063603015189099749e-02,1.478916834467245561e-02,2.015163218845979209e-02,2.224299737404594746e-02,3.176412629475555693e-02,3.975491186532617571e-02
6.439426805824030597e-03,5.311692991366366405e-03,1.340789717116312382e-02,4.737565700293896662e-03,1.170140065639277763e-02,1.604671814654173856e-02,4.512547963452576832e-03,1.045285230247218825e-02,1.407803702108967846e-02,1.641223676879674173e-02,4.393177081652909974e-03,9.872409876924490013e-03,1.229625463067406110e-02,1.427276832710942106e-02,1.583337973455350989e-02,4.606764327749625354e-03,9.972009268842554550e-03,1.171436426133875414e-02,1.313407439072423501e-02,1.457472436828503512e-02,1.568162126285433181e-02,4.535357557838888207e-03,1.022881947763200350e-02,1.153000020649663782e-02,1.238586491475989274e-02,1.442545731539224274e-02,1.569733347263009560e-02,1.720956796511959042e-02
1.232345020945650044e-02,8.156343998900823095e-03,2.307179679299712488e-02,8.549964342674114953e-03,1.957452017262218541e-02,3.785901096124588694e-02,8.627439175516437089e-03,1.731221084869523363e-02,3.769386279486794389e-02,4.160962425588787122e-02,8.192025245226743774e-03,1.764474589531353846e-02,3.653830190635050379e-02,4.080183563376909434e-02,4.062652001718745909e-02,9.337283122485679626e-03,1.550769756681743931e-02,3.056912626299786856e-02,3.968515759195951481e-02,4.217833930742478921e-02,4.511000799084257523e-02,9.956139239789014300e-03,1.655829032226466269e-02,2.365976540310360532e-02,3.833698588945878838e-02,4.240670421634620824e-02,4.776864168266872768e-02,4.402674816936003044e-02
1.212967716180718587e-02,9.652159433288998863e-03,2.555495533947654829e-02,8.780225708770312415e-03,1.961373642243878848e-02,2.628284431390835035e-02,8.275955539476138878e-03,1.755776228007507878e-02,2.188874898950149764e-02,2.947781453055266232e-02,7.606775874255867001e-03,1.648353278424637830e-02,1.954950818004425050e-02,2.516089616825256670e-02,3.408886619070151947e-02,7.376423211920465559e-03,1.594684902462731313e-02,1.861160533074784906e-02,2.288288175169011715e-02,3.241562596280170294e-02,4.018721578056276555e-02,7.379299899215404149e-03,1.619124563074066103e-02,1.903396853946340284e-02,2.405426534547640272e-02,3.425272331068175691e-02,4.274970339125876151e-02,4.434374688141565213e-02
6.967292427318158218e-03,5.370438026820406087e-03,1.723130687434801245e-02,4.930658824889464983e-03,1.432567750838097641e-02,2.447284147307728086e-02,4.075719794183949723e-03,1.115737605497270357e-02,1.737367636301053939e-02,2.509615518070630602e-02,3.972508896672162330e-03,1.084303414792313347e-02,1.656018055927330201e-02,2.195242301782578814e-02,2.898717009566152691e-02,4.024430572865098088e-03,9.252964493523137962e-03,1.456447802327607774e-02,1.815850858077128205e-02,2.343122217461578866e-02,2.952994974381419405e-02,3.971248450931979396e-03,9.269942000970508161e-03,1.178615852473790040e-02,1.701759560099012220e-02,1.898642758346371501e-02,2.370503155709070831e-02,3.032181680671311441e-02
7.225507440569335291e-03,5.639581562279011827e-03,1.780234898281105732e-02,4.913577516969502498e-03,1.447073093839289226e-02,2.446681100223190020e-02,4.600574068808394382e-03,1.212377964485766846e-02,1.969341309371770016e-02,2.720786241441191383e-02,4.571681455125571093e-03,1.213457550604988416e-02,1.972868238999875984e-02,2.629556558515844938e-02,3.223876534575548236e-02,4.526199041711947979e-03,1.164659536134956749e-02,1.822075293087123404e-02,2.463215446827704894e-02,2.884396967482821816e-02,3.145566942013733325e-02,4.036091572923783399e-03,1.011608087428988653e-02,1.382500186563998326e-02,1.747926905820802040e-02,2.304461681704651765e-02,2.727699644946764493e-02,3.150798827999423679e-02
