2.504240546553482272e-01,2.942169857576839576e-01,1.113136868113116101e-01,3.417145135611422968e-01,1.438099876661654286e-01,9.251824979393211135e-02,3.352250648258749965e-01,1.771425348904393515e-01,1.178037089504938018e-01,9.112061542263882874e-02,3.209387979336900676e-01,1.562443818902669868e-01,1.529359503272310072e-01,1.172978469937594331e-01,9.074310920923331358e-02,3.537833466642086311e-01,1.644748849002970192e-01,1.580542418830038209e-01,1.375479067170035652e-01,1.032079963163952813e-01,6.940517610439328466e-02,3.933566977049690050e-01,1.985714961128324796e-01,1.385055832847251478e-01,1.446788870821600348e-01,1.212950447492499167e-01,8.849406684544837420e-02,5.988967021020549786e-02
2.478065263910684823e-01,2.915503363420859362e-01,1.018368969122985246e-01,3.106367988914954803e-01,1.270558756369896125e-01,7.132939160359649811e-02,3.608381207912225164e-01,1.545659853781574111e-01,1.051496403259597340e-01,6.510939712336261120e-02,3.329599132168035713e-01,1.729418664173676956e-01,1.013919311792795264e-01,9.733635521871997209e-02,7.823866658036254806e-02,3.468238356628932650e-01,1.737363570473260121e-01,9.389205233066537371e-02,1.107442868264748720e-01,9.383865067181490494e-02,6.743816740970942636e-02,3.331245999362701937e-01,1.675363751946190027e-01,1.271222674718482659e-01,8.994989700690739221e-02,9.682488231177836802e-02,8.322556171255912627e-02,5.901113060340844318e-02
2.467527981400489401e-01,2.906877389220121621e-01,1.029908949969447762e-01,3.186184951878414107e-01,1.311876205029098297e-01,7.676491433591764446e-02,3.422383007295010104e-01,1.546684310944394791e-01,1.070467693510038509e-01,7.428386685618799945e-02,3.519947488509709843e-01,1.720307625325118717e-01,1.168097744599817245e-01,9.771998332456482972e-02,7.283370355039994748e-02,3.381725301161073727e-01,1.723150823594939152e-01,1.348515040848674851e-01,1.141181130185649623e-01,9.553553499291903006e-02,6.627218144372584718e-02,3.384899935702719853e-01,1.717180303801919550e-01,1.464135064235505546e-01,1.183776743420992539e-01,1.094251903884291138e-01,8.389034696663294488e-02,5.682455712780354329e-02
2.857828849450742004e-01,3.289757717843411200e-01,1.387020772928333479e-01,3.328101706416124461e-01,1.465238133824043887e-01,1.086091224904845720e-01,3.588688003987959840e-01,1.570373382031955978e-01,9.780461804548860882e-02,8.504630395000453702e-02,3.761037561038456656e-01,1.721154670827562683e-01,1.063228587803804887e-01,7.843012649594341412e-02,6.468516240630348135e-02,4.155551190933489680e-01,2.022891713351003262e-01,1.268611438518377488e-01,8.597460389699493333e-02,6.265002187328019834e-02,5.209974858548965804e-02,4.694345911150937245e-01,2.728093588784289425e-01,1.814404907251380983e-01,1.130194010744744737e-01,7.785680217959997651e-02,6.044300249396977048e-02,5.274330357227725863e-02
2.642980211515150168e-01,3.238709248317800382e-01,1.224596162574825009e-01,3.611470115917845281e-01,1.641051331134649738e-01,8.032176694953109541e-02,3.967394753129487306e-01,1.967216286569012096e-01,1.198242999865997971e-01,5.807173643154842080e-02,4.120905085357292053e-01,2.210938318604755981e-01,1.501738433600140754e-01,9.144858760155580302e-02,5.281668586787598152e-02,4.063463087683545361e-01,2.186990977479432718e-01,1.522014372469892574e-01,1.016453164287137584e-01,7.328721467863440198e-02,4.893007891820763677e-02,3.993631071800712862e-01,2.134611210347600041e-01,1.528684500166693216e-01,1.122912916248277049e-01,8.464203055423680233e-02,6.655054034866708657e-02,4.639052911362698262e-02
2.547562097398330394e-01,3.067530475483875030e-01,1.152856500802529605e-01,2.968817776569618871e-01,1.430692170440532041e-01,1.075201387392003827e-01,3.180906985809048848e-01,1.382995231837351180e-01,1.256041336548184284e-01,9.614150117501657489e-02,3.320408262854532833e-01,1.418294926164503367e-01,1.585922728732123699e-01,1.119676901770157162e-01,8.932912825160771453e-02,3.404512406096497079e-01,1.420378451459991531e-01,1.673206763637545003e-01,1.315308952907692230e-01,9.819736857478766900e-02,5.758935984825428595e-02,3.410994781779725926e-01,1.387260690908391769e-01,1.704588953689924191e-01,1.392618807309678186e-01,1.173191979861331474e-01,6.651055145834058879e-02,3.994564400680260252e-02
2.597200975418090252e-01,3.092657405662983527e-01,1.105932641956919177e-01,3.315963534211726627e-01,1.429769290578374874e-01,7.790125667934097442e-02,3.379622281480898494e-01,1.516393865394639051e-01,1.048420399971320832e-01,7.056052114122327024e-02,3.619985367421711953e-01,1.644973959765618221e-01,1.136688478858813578e-01,9.114962103223134271e-02,6.180747082474936926e-02,3.615823037822839536e-01,1.771374390442218560e-01,1.181866532882867027e-01,1.015154496940078033e-01,7.896819093951000512e-02,5.219529371619085339e-02,3.789179453624224037e-01,1.827133049431898804e-01,1.325402805110429405e-01,1.016519662781421030e-01,8.828536907697732972e-02,6.897084913997036937e-02,4.493090069240823770e-02
2.564258204251528284e-01,3.047903069727663783e-01,1.127190388170573043e-01,3.183979578243348318e-01,1.381431603844342493e-01,9.257669329861856200e-02,3.326821696761138591e-01,1.528346733193721163e-01,1.207552033867498875e-01,8.467665917319228130e-02,3.603633984802825374e-01,1.717569262036647837e-01,1.336396605222929801e-01,1.119576835603357523e-01,8.098619792708108833e-02,3.882370196130828233e-01,1.984191263209797440e-01,1.522678069865235073e-01,1.270490247056549893e-01,9.797577576675359223e-02,6.972813278345157961e-02,3.759168235530772062e-01,2.159345946027595997e-01,1.584262600805729226e-01,1.244104476310945173e-01,1.082424196292517821e-01,8.098699228722827659e-02,5.969733435879124445e-02
2.566351012624799588e-01,2.977820145793952933e-01,1.090978239894626195e-01,2.969209169802162762e-01,1.234884069594161249e-01,8.746890237611193442e-02,3.558877862516026669e-01,1.555810123611356954e-01,9.516120091745308707e-02,7.559357506638572644e-02,3.066443198399086967e-01,1.744640794305950537e-01,1.160585801677869733e-01,1.046988201103380423e-01,7.933473000980875711e-02,3.364664336176281800e-01,1.451564451172946968e-01,1.431895807063710002e-01,1.063970601032072638e-01,8.635452387250457107e-02,6.209394816301046227e-02,3.532021388350514712e-01,1.550693493759225938e-01,1.500834841687124221e-01,1.034394736872188414e-01,9.889913703902386555e-02,7.181028704603481527e-02,5.257390726930508129e-02
2.799703800473360427e-01,3.115824003866917158e-01,1.215080068373215472e-01,3.350642537046806257e-01,1.363493110510634598e-01,8.912274558199037577e-02,3.486862129391745113e-01,1.453023311330051137e-01,9.593709253681950710e-02,8.146134831892982986e-02,3.729740642238800197e-01,1.659653338484017859e-01,1.062358027232793711e-01,8.935134974346575776e-02,7.788344726546406194e-02,3.728594885896660549e-01,1.785706155549215413e-01,1.150801743547250622e-01,9.135173483873389177e-02,8.293571663704019103e-02,7.331123560022073660e-02,3.794183188950804864e-01,1.845578614313265753e-01,1.245793337766545883e-01,9.486286969027926674e-02,8.276203100700316173e-02,7.506312077230994917e-02,6.107596366073200778e-02
