1, 57
1, 278
1, 165
1, 68
1, 48
1, 207
1, 48
1, 180
1, 271
1, 64
1, 307
1, 44
1, 81
1, 64
1, 126
1, 48
1, 283
1, 81
1, 48
1, 48
1, 208
1, 52
1, 260
1, 52
1, 60
1, 56
1, 292
1, 60
1, 60
1, 48
1, 227
1, 65
1, 48
1, 56
1, 68
1, 56
1, 48
1, 60
1, 48
1, 48
1, 404
1, 52
1, 260
1, 68
1, 124
1, 52
1, 105
1, 48
1, 72
1, 52
1, 61
1, 299
1, 208
1, 48
1, 89
1, 84
1, 187
1, 243
1, 72
1, 56
1, 292
1, 56
1, 189
1, 60
1, 129
1, 231
1, 49
1, 316
1, 192
1, 44
1, 48
1, 60
1, 291
1, 48
1, 48
1, 60
1, 76
1, 48
1, 73
1, 48
1, 56
1, 48
1, 153
1, 259
1, 85
1, 259
1, 49
1, 44
1, 56
1, 48
1, 135
1, 48
1, 267
1, 48
1, 69
1, 52
1, 268
1, 195
1, 316
1, 60
2, 336
3, 225
4, 921
5, 1656
6, 505
7, 1676
2, 233
3, 1036
4, 1292
5, 613
6, 1342
7, 1099
2, 642
3, 441
4, 891
5, 493
6, 603
7, 881
2, 223
3, 604
4, 481
5, 445
6, 1065
7, 1755
2, 126
3, 620
4, 321
5, 1044
6, 561
7, 689
2, 197
3, 475
4, 1604
5, 457
6, 656
7, 817
2, 295
3, 468
4, 1011
5, 718
6, 711
7, 1515
2, 433
3, 410
4, 932
5, 541
6, 603
7, 641
2, 193
3, 313
4, 671
5, 1364
6, 715
7, 1499
2, 359
3, 604
4, 541
5, 1158
6, 799
7, 1105
2, 522
3, 497
4, 531
5, 598
6, 1019
7, 2078
2, 406
3, 305
4, 1595
5, 958
6, 617
7, 1724
2, 169
3, 620
4, 541
5, 565
6, 1734
7, 737
2, 280
3, 676
4, 1222
5, 897
6, 822
7, 875
2, 491
3, 795
4, 671
5, 707
6, 715
7, 785
2, 424
3, 281
4, 652
5, 875
6, 796
7, 2236
2, 181
3, 265
4, 291
5, 723
6, 879
7, 673
2, 132
3, 217
4, 511
5, 1284
6, 1440
7, 1532
2, 120
3, 281
4, 992
5, 719
6, 491
7, 938
2, 522
3, 377
4, 341
5, 565
6, 1146
7, 609
2, 187
3, 225
4, 851
5, 457
6, 1327
7, 1708
2, 479
3, 1068
4, 431
5, 707
6, 724
7, 1996
2, 432
3, 321
4, 1258
5, 1362
6, 1635
7, 737
2, 145
3, 472
4, 751
5, 1236
6, 575
7, 689
2, 120
3, 184
4, 321
5, 337
6, 435
7, 1875
2, 163
3, 361
4, 351
5, 647
6, 519
7, 561
2, 557
3, 322
4, 420
5, 481
6, 1580
7, 937
2, 272
3, 641
4, 721
5, 997
6, 561
7, 2133
2, 139
3, 321
4, 391
5, 409
6, 953
7, 929
2, 187
3, 337
4, 981
5, 457
6, 1079
7, 817
2, 150
3, 1175
4, 341
5, 768
6, 561
7, 3110
2, 491
3, 377
4, 591
5, 1103
6, 729
7, 625
2, 395
3, 812
4, 907
5, 1320
6, 627
7, 673
2, 187
3, 281
4, 1092
5, 983
6, 729
7, 2140
2, 414
3, 418
4, 700
5, 373
6, 1216
7, 1329
2, 603
3, 264
4, 371
5, 1211
6, 631
7, 1836
2, 222
3, 363
4, 430
5, 577
6, 2470
7, 1547
2, 151
3, 377
4, 691
5, 1040
6, 1356
7, 1201
2, 539
3, 660
4, 311
5, 553
6, 617
7, 3213
2, 187
3, 355
4, 720
5, 805
6, 2018
7, 2876
2, 138
3, 770
4, 741
5, 1308
6, 603
7, 1787
2, 594
3, 1116
4, 381
5, 670
6, 1244
7, 673
2, 539
3, 715
4, 711
5, 529
6, 1440
7, 769
2, 1051
3, 666
4, 550
5, 1176
6, 1398
7, 897
2, 169
3, 354
4, 911
5, 946
6, 841
7, 721
2, 601
3, 363
4, 391
5, 952
6, 533
7, 938
2, 163
3, 192
4, 281
5, 361
6, 1383
7, 939
2, 151
3, 755
4, 360
5, 2140
6, 463
7, 2700
2, 459
3, 480
4, 508
5, 1500
6, 1594
7, 918
2, 546
3, 369
4, 401
5, 1390
6, 701
7, 987
2, 133
3, 474
4, 361
5, 1033
6, 1958
7, 954
2, 126
3, 514
4, 410
5, 1176
6, 659
7, 1850
2, 624
3, 698
4, 341
5, 720
6, 1269
7, 625
2, 624
3, 891
4, 341
5, 433
6, 561
7, 1692
2, 132
3, 724
4, 1032
5, 2201
6, 1048
7, 1308
2, 467
3, 620
4, 841
5, 743
6, 1579
7, 2334
2, 467
3, 297
4, 931
5, 457
6, 990
7, 609
2, 145
3, 1334
4, 836
5, 493
6, 785
7, 1361
2, 144
3, 447
4, 391
5, 840
6, 1243
7, 992
2, 168
3, 241
4, 852
5, 1032
6, 897
7, 1073
2, 221
3, 257
4, 960
5, 613
6, 1046
7, 1564
2, 132
3, 217
4, 321
5, 1307
6, 1090
7, 2716
2, 211
3, 467
4, 822
5, 1569
6, 724
7, 1995
2, 582
3, 611
4, 401
5, 1386
6, 687
7, 609
2, 594
3, 505
4, 1447
5, 1235
6, 1776
7, 809
2, 138
3, 505
4, 641
5, 601
6, 547
