9.501981319679904114e-01,9.640597511435264888e-01,9.707169765202092737e-01,9.751333924624087102e-01,9.782588945453550844e-01,9.807552957162409824e-01
9.608654331749788557e-01,9.725187517597861930e-01,9.772993853625935312e-01,9.817074634600461147e-01,9.839249984936099258e-01,9.858441089389932133e-01
9.592668716609059620e-01,9.729261693309732006e-01,9.797789160895571392e-01,9.841487842742184800e-01,9.870726153707227724e-01,9.893934911963129242e-01
9.396343771871445982e-01,9.582113222268713315e-01,9.671534489393266432e-01,9.741570664456167261e-01,9.789675374443620459e-01,9.811111695691735468e-01
9.462337929789558233e-01,9.628846779804203226e-01,9.707579749453394413e-01,9.763558854514411411e-01,9.799485856034824138e-01,9.823049142972101189e-01
9.465881795920735309e-01,9.619022745683958320e-01,9.688786017000614592e-01,9.735659780420631293e-01,9.773461266783765033e-01,9.799356339681543071e-01
9.302578127845141376e-01,9.488282218405497126e-01,9.583268663968904644e-01,9.646985989692813401e-01,9.700785715122427488e-01,9.742275835377263160e-01
9.491027116333677904e-01,9.625765269392853041e-01,9.687689082887902536e-01,9.730368148682559948e-01,9.766383957906557001e-01,9.793876612432238504e-01
9.523374205705261719e-01,9.651874236749040659e-01,9.721789164115347548e-01,9.762176103967895591e-01,9.795590694670991416e-01,9.819779113489985889e-01
9.468168087592726545e-01,9.626208049535559530e-01,9.702255887667278200e-01,9.757492607269726559e-01,9.797199904248740099e-01,9.821941882998248552e-01
9.309297911016560789e-01,9.531028534256821283e-01,9.664525004445240208e-01,9.722023305535723026e-01,9.760609241664068847e-01,9.793042213764260318e-01
9.359021906052686912e-01,9.558348338344468953e-01,9.672626183199918293e-01,9.762078803181375442e-01,9.817166987299994485e-01,9.852795748503826445e-01
9.549114947942407561e-01,9.680742237130524064e-01,9.740128414946944702e-01,9.774458807690509232e-01,9.801551982048649636e-01,9.824479991981399651e-01
9.568900068592645081e-01,9.718630653701001432e-01,9.784379596190562189e-01,9.835850945889728081e-01,9.872881185019901640e-01,9.896622840490707507e-01
9.548789675600174442e-01,9.682675683604495820e-01,9.745562941059401352e-01,9.795292451480680507e-01,9.833343171085030532e-01,9.855485911477632754e-01
9.417372507591688091e-01,9.600923126756424342e-01,9.700901731663328365e-01,9.762949913366991694e-01,9.806761725367962867e-01,9.836231762672622558e-01
9.492221899686894560e-01,9.634869104679277818e-01,9.714354346352358505e-01,9.757622180780554100e-01,9.802114636193764996e-01,9.828909420064141367e-01
9.527774358865939153e-01,9.672242786426373806e-01,9.751273635811361640e-01,9.808895770057864949e-01,9.852247761009680360e-01,9.881436574105666448e-01
9.433534573124843226e-01,9.605656076140304256e-01,9.703325394976620721e-01,9.776669894059436539e-01,9.830314475971452248e-01,9.871165922055974429e-01
9.524721049762074898e-01,9.658832210976560084e-01,9.722974360515789227e-01,9.766652150535634069e-01,9.803672536070017207e-01,9.831083120309564993e-01
9.561600486984035419e-01,9.694392918723165886e-01,9.754843511852911986e-01,9.795758374586687189e-01,9.827098325422930492e-01,9.851268511139860129e-01
9.559852225068026232e-01,9.692370824603310231e-01,9.754288437971340153e-01,9.800938713559771420e-01,9.834208853485189028e-01,9.861515477462348134e-01
9.435129167326955502e-01,9.598904934014207413e-01,9.681496642378121242e-01,9.724317934281409004e-01,9.756399934849482314e-01,9.779764387332271491e-01
9.597412915254941446e-01,9.729613006168732481e-01,9.785746082364989995e-01,9.823456005720988538e-01,9.847414903494096095e-01,9.865143150744716261e-01
9.394008833709529549e-01,9.560796510530018555e-01,9.646428901999848371e-01,9.701231595099270022e-01,9.737568007886130417e-01,9.765575351552996386e-01
9.589467504059481229e-01,9.709072541039488469e-01,9.761323976534723723e-01,9.795506061895786765e-01,9.820793081876119102e-01,9.841937120156933894e-01
9.327248155278640152e-01,9.532243044132374665e-01,9.648944008973818764e-01,9.722068180401431947e-01,9.762845665777438731e-01,9.791880727688019315e-01
9.467829951144468570e-01,9.610204767630139422e-01,9.681671232882108624e-01,9.731255766333951618e-01,9.767119979667540086e-01,9.794840466802897661e-01
9.631203408539503741e-01,9.746105847695207824e-01,9.795349806717440488e-01,9.826142043844893204e-01,9.849641544038362229e-01,9.867958633849904793e-01
9.588767286121744338e-01,9.714709982159630552e-01,9.766806891060353379e-01,9.798032783031396242e-01,9.819706978916882267e-01,9.835842062052214674e-01
9.492381837158248015e-01,9.634129343973111270e-01,9.697192620101607874e-01,9.733813546174691078e-01,9.763799287130997540e-01,9.789938203134124217e-01
9.565247883097135473e-01,9.698307257885228072e-01,9.757768495816733223e-01,9.796371304750277620e-01,9.823233395308791360e-01,9.846212019121334258e-01
9.387071732206333508e-01,9.548056065850127894e-01,9.635161995714751626e-01,9.697568691725396706e-01,9.745310872298894589e-01,9.781156904974268596e-01
9.432731221319096138e-01,9.590854280367392404e-01,9.673943144655141602e-01,9.733986734244017835e-01,9.784177365055030107e-01,9.814546533487725766e-01
9.628611206733677097e-01,9.745839203694766084e-01,9.792371339894468951e-01,9.820065358503468067e-01,9.839592701120434270e-01,9.856481896056253911e-01
9.571863506106451647e-01,9.696248725896270404e-01,9.753720862396439983e-01,9.791513442019996738e-01,9.815288041692586951e-01,9.830734889770258444e-01
9.540210589854176693e-01,9.667663948326914447e-01,9.726610154078173531e-01,9.758357686069802917e-01,9.786187688791254669e-01,9.808804083329868417e-01
9.613022526132161127e-01,9.738617344231877970e-01,9.794517232183010957e-01,9.832983622955380199e-01,9.858225822156195806e-01,9.877408011984368796e-01
9.717684035140806698e-01,9.829915651219650607e-01,9.871329291276277340e-01,9.891578446047104567e-01,9.920207028487101342e-01,9.931411288462931308e-01
9.465649573127076222e-01,9.614598081206494617e-01,9.700303719687960458e-01,9.771602315191140198e-01,9.823380687407374801e-01,9.856774191775373728e-01
9.623210755700060126e-01,9.741039484229505607e-01,9.787520870206034562e-01,9.818966536728004346e-01,9.835826662645564822e-01,9.851581598618610602e-01
9.274332359570538475e-01,9.486802537390420786e-01,9.599484533786394325e-01,9.669976659075932846e-01,9.722663606666026581e-01,9.765097092372450049e-01
9.586290602383287229e-01,9.718295498141719113e-01,9.783619109918668677e-01,9.833444866392930805e-01,9.868135720317822157e-01,9.888411275650305088e-01
9.513299247534473535e-01,9.659763958671088169e-01,9.732491744720745963e-01,9.786306713208265950e-01,9.823407159892236784e-01,9.845320851795200667e-01
9.160846146788453881e-01,9.436633560450122804e-01,9.585652739908981923e-01,9.670375222926342884e-01,9.718818616352905559e-01,9.758593191346155438e-01
9.454863891619967875e-01,9.611398476411588954e-01,9.688236273540070664e-01,9.733748610516778088e-01,9.768906646408493932e-01,9.794207102799263875e-01
9.487792952871126895e-01,9.625940011646552108e-01,9.689675884641962833e-01,9.734808522510178808e-01,9.769246879390229843e-01,9.797930868549410421e-01
9.511606841127795420e-01,9.656854379604377092e-01,9.723726837825359404e-01,9.765281997678054715e-01,9.795071624010183164e-01,9.816970947076310017e-01
9.366505989648422625e-01,9.534882233579409228e-01,9.626130384662329176e-01,9.692917015039975714e-01,9.745821402418707313e-01,9.785386244881825180e-01
9.423556248330564600e-01,9.583367735747612137e-01,9.657488151071550453e-01,9.706503204402480156e-01,9.749119404484961615e-01,9.787817586154194949e-01
9.344822904576398637e-01,9.527959453969032655e-01,9.623771336390217757e-01,9.686137651867047227e-01,9.734187426588684078e-01,9.769915172589629382e-01
9.452852944512145639e-01,9.618084697007304174e-01,9.691592533741365534e-01,9.753897709039620612e-01,9.798409613848976241e-01,9.831096686794722483e-01
9.659421928262812429e-01,9.788158270096672942e-01,9.835730858978037894e-01,9.887775748224210126e-01,9.898328690208578751e-01,9.905056612609779432e-01
9.509272739803593666e-01,9.649981453423407407e-01,9.714993428421362376e-01,9.761947335961812522e-01,9.792975988832337553e-01,9.816549661108265878e-01
9.484902016355825083e-01,9.635530784244381586e-01,9.713886104426394663e-01,9.766628556234658864e-01,9.800654114756784940e-01,9.825246275193979528e-01
9.579164753406569366e-01,9.707040255668631934e-01,9.764598928284108359e-01,9.795795061282146499e-01,9.822533644894354543e-01,9.842045591435639729e-01
9.455597917536033847e-01,9.607175942786712053e-01,9.681677385051687956e-01,9.727827178961839794e-01,9.760704522442505970e-01,9.785980039439668987e-01
9.438639885769278814e-01,9.591572055553333476e-01,9.671768424538620401e-01,9.730599342662282769e-01,9.775679784530948435e-01,9.812362896461944706e-01
9.578176614215117013e-01,9.713478569209589297e-01,9.777502527667467636e-01,9.820355121695104605e-01,9.850139242867321787e-01,9.872083984268541501e-01
9.502376906322664851e-01,9.651249153226753030e-01,9.722711312793701488e-01,9.768635531888947288e-01,9.802445630581898550e-01,9.829195324814151702e-01
9.647915373128178596e-01,9.759512923675464080e-01,9.802415986869669196e-01,9.827508219232784503e-01,9.844209553317880834e-01,9.858230551966251642e-01
9.461389331254322910e-01,9.634375984318064301e-01,9.720263152301922283e-01,9.786004368848494339e-01,9.833695798422756873e-01,9.864203276090990347e-01
9.216940799001169804e-01,9.443044378882203826e-01,9.567735141472545335e-01,9.654480065484577489e-01,9.717986188979534923e-01,9.756569619746617850e-01
9.272107507481359701e-01,9.476913952723982071e-01,9.583258046455506163e-01,9.649034168452389482e-01,9.697808885226970599e-01,9.732317563124507354e-01
9.550038355257116640e-01,9.673555371699574801e-01,9.727918267595887514e-01,9.766183590258075142e-01,9.794185759092874921e-01,9.816310329128188350e-01
9.437525659342350659e-01,9.602044404282320533e-01,9.679571942745344160e-01,9.730035094569419174e-01,9.769894948585617911e-01,9.798192743975069341e-01
9.554811033117408536e-01,9.689144635123763116e-01,9.751768553571004139e-01,9.793931342621857716e-01,9.827211395316863829e-01,9.852684951618737585e-01
9.555253564835821667e-01,9.688735764913791737e-01,9.754006418528160527e-01,9.798092711026671342e-01,9.832884603922347200e-01,9.859697995035063833e-01
9.380743557504187535e-01,9.553759338181672112e-01,9.644816134046618750e-01,9.706030707026640503e-01,9.748504628888093881e-01,9.779579839918236539e-01
9.517582917884745974e-01,9.649136989638026352e-01,9.709806684597525051e-01,9.749485366414208931e-01,9.781348625503130112e-01,9.807008212842226458e-01
9.326997745383401872e-01,9.503341727490842716e-01,9.582103916804591837e-01,9.630557791725102845e-01,9.675825443260822611e-01,9.714509514381955979e-01
9.474263897443092608e-01,9.622540008894263641e-01,9.703850666962722249e-01,9.756767674619718500e-01,9.802968292909761683e-01,9.834090407935376366e-01
9.399066466083816351e-01,9.560652672497187421e-01,9.644645421771126381e-01,9.701776575008836945e-01,9.747897332803212578e-01,9.786798300396470918e-01
9.514427759349975977e-01,9.654066355983281777e-01,9.717624991025353154e-01,9.753784604253442625e-01,9.780671034933510199e-01,9.800657402348392777e-01
9.563549974722024283e-01,9.687824847753273572e-01,9.744089057854889990e-01,9.782721921063682879e-01,9.814357397808444183e-01,9.843710603413968752e-01
