9.136584592331823407e-01,9.348084264525249321e-01,9.470817603206487245e-01,9.561994412815859601e-01,9.631994271943588037e-01,9.693372672576286986e-01
9.446197448707144284e-01,9.439158274515436764e-01,9.444763721173916604e-01,9.414095223019539604e-01,9.469638029094564757e-01,9.471029482050482562e-01
9.485253269263108633e-01,9.474617390673613082e-01,9.471841048797376983e-01,9.471729902620605879e-01,9.474817493168171678e-01,9.498166339489995114e-01
9.506011977548302072e-01,9.485468257426304950e-01,9.464613023509745870e-01,9.515604208573678058e-01,9.493764544787147708e-01,9.517356521459117147e-01
9.356613672795229819e-01,9.314968844299839068e-01,9.381443753491198745e-01,9.340168310803110829e-01,9.205620637171210152e-01,9.263116743029433664e-01
9.422704395101307862e-01,9.400712197880248810e-01,9.343397667594961487e-01,9.326053654856832908e-01,9.322452391226478952e-01,9.366775954189027198e-01
9.339146495445915797e-01,9.322960527548037613e-01,9.326869038091581965e-01,9.323135753267791648e-01,9.304375440885479520e-01,9.318069136074073056e-01
9.452179655927471780e-01,9.426561996658028297e-01,9.462862120834051316e-01,9.494284575055497166e-01,9.485695002043478263e-01,9.445110427866897362e-01
9.656862594177906267e-01,9.596351563898993797e-01,9.587996634483082481e-01,9.554360963753345537e-01,9.541492187397390135e-01,9.527530508922340546e-01
9.503711026500955006e-01,9.444504243877733796e-01,9.426656807473099420e-01,9.480258512858890096e-01,9.418998091978803000e-01,9.473909230733890130e-01
9.484792239909692890e-01,9.452695781080957538e-01,9.479728543655865369e-01,9.525624839381462428e-01,9.480270420967749079e-01,9.520462872733469473e-01
9.579070100150200995e-01,9.576455333275228909e-01,9.534498703967685396e-01,9.573114197678327386e-01,9.512152210304667399e-01,9.518597692488618423e-01
9.454224391275485306e-01,9.437282110658968826e-01,9.400179347143094999e-01,9.405020544088894541e-01,9.422295916286241857e-01,9.390960675701172100e-01
9.438490837490771668e-01,9.430812788048124062e-01,9.459290394399935131e-01,9.476859519544418298e-01,9.483922763139356338e-01,9.479914880999800175e-01
9.577747246514015655e-01,9.559877181404536906e-01,9.562350449260706986e-01,9.575189927249558863e-01,9.546133460648222879e-01,9.571908816303958956e-01
9.501612784334840800e-01,9.499072152022474125e-01,9.510146792211738864e-01,9.505791559697466253e-01,9.516906108927238872e-01,9.514879450699246233e-01
9.646279782198775576e-01,9.636798730947007119e-01,9.565916509557573777e-01,9.555377430358391599e-01,9.548739275895504752e-01,9.467434109916487150e-01
9.458568894861244525e-01,9.464816616668846327e-01,9.442430866215449914e-01,9.452684909777863131e-01,9.483362223957308990e-01,9.480978033936725557e-01
9.213132471161864512e-01,9.153013575176481842e-01,9.101838625490129564e-01,9.109315158444338811e-01,9.041431176137644243e-01,9.075498405637537624e-01
9.268133904211262042e-01,9.237030507948322811e-01,9.226267000836561039e-01,9.135373672531870159e-01,8.505897532749777668e-01,8.517282788016381501e-01
9.549885657922679849e-01,9.527719660992581829e-01,9.478428329075788694e-01,9.510918873130652651e-01,9.541851817283532045e-01,9.461002355196015401e-01
9.437410331124460594e-01,9.599576662543574113e-01,9.675082438773661142e-01,9.722535199153516938e-01,9.766094674421487154e-01,9.792739471343270274e-01
9.554238222973664429e-01,9.501994669733639931e-01,9.518107730706388825e-01,9.489946070402748290e-01,9.500930076749968256e-01,9.481263634306676957e-01
9.553905578166362877e-01,9.558636028899096804e-01,9.515329572491533217e-01,9.531936735887336365e-01,9.513725780117239239e-01,9.547724771358579998e-01
9.380602822998845847e-01,9.338184643691749276e-01,9.307991889026446808e-01,9.228885509549275001e-01,9.261861497200664095e-01,9.209595412278018811e-01
9.516250455126291641e-01,9.484475096333204736e-01,9.509503690311633672e-01,9.464694516541957148e-01,9.480327401492762984e-01,9.469599345227192044e-01
9.317898734836393970e-01,9.469716870029226685e-01,9.555325722641997421e-01,9.598207010646468973e-01,9.638866992175848525e-01,9.684349515326926561e-01
9.473829075865418670e-01,9.489169538607290511e-01,9.491259809711584117e-01,9.425087031184951059e-01,9.488699813120172744e-01,9.417814533992843185e-01
9.398891874648070965e-01,9.367411447814101289e-01,9.341088474031126188e-01,9.348767151557428878e-01,9.318078310892137228e-01,9.311087659673790151e-01
9.511845534483094333e-01,9.511578510852741752e-01,9.461608289647446268e-01,9.494095171164327329e-01,9.429613590635321785e-01,9.459595311407484886e-01
9.562232921906690386e-01,9.565730156040831433e-01,9.549169107877728546e-01,9.556763837358408509e-01,9.625025412943830627e-01,9.607027833178144460e-01
9.518216644862831366e-01,9.524386324905553813e-01,9.496799461369578310e-01,9.438247984542541547e-01,9.469751415237496195e-01,9.523166089076188223e-01
9.500413683648321062e-01,9.489404635790884557e-01,9.489779361756656151e-01,9.527540808620710289e-01,9.528168878267868624e-01,9.503925680454716751e-01
9.468476832973468094e-01,9.568355639361068032e-01,9.521651874376345637e-01,9.534188458927564946e-01,9.553024871750065428e-01,9.518820586427203523e-01
9.342028023211407239e-01,9.313821254955201301e-01,9.350373647486228679e-01,9.360564142673635235e-01,9.370393962960757994e-01,9.359266528270681063e-01
9.505887082469495208e-01,9.467002169961553637e-01,9.461340468254453295e-01,9.459698578988866569e-01,9.505830789370318668e-01,9.438159030843432662e-01
9.413874677412961134e-01,9.396873844887774219e-01,9.348906567331993767e-01,9.352688200681004149e-01,9.295331921196495761e-01,9.268885411372456140e-01
9.357435737581514257e-01,9.337160269044254557e-01,9.336488697714327989e-01,9.351332972509293073e-01,9.372054140318790694e-01,9.387570248009204921e-01
9.479515657094135239e-01,9.487174380345693159e-01,9.451174268608023565e-01,9.491897613304569603e-01,9.403269722171809786e-01,9.379013886615616968e-01
9.563092000186298458e-01,9.545047471730653266e-01,9.508672056718635579e-01,9.520319815939851660e-01,9.439708726596032218e-01,9.425093779774540437e-01
9.525369492825560558e-01,9.500931466604389808e-01,9.525316382311422858e-01,9.513571270941804103e-01,9.480285797982157536e-01,9.482385436115093880e-01
9.609793673921613877e-01,9.590291805659212354e-01,9.560959831542078513e-01,9.554010430194500580e-01,9.564091571326241992e-01,9.569484571371126291e-01
9.528212119243681943e-01,9.496695455412924591e-01,9.512352554319246645e-01,9.509835121059783125e-01,9.423984583113614866e-01,9.503202023273268351e-01
9.581405516361367614e-01,9.551616664459808836e-01,9.622805947483367150e-01,9.532835711060403394e-01,9.580923152538836085e-01,9.598486292313447299e-01
9.332922320428835850e-01,9.387247094490257515e-01,9.332012659282005185e-01,9.336573235879417343e-01,9.339044348726793787e-01,9.341315368319066392e-01
9.374276992381694873e-01,9.360813216949216420e-01,9.365129134571515968e-01,9.357561859786681646e-01,9.389741631088961427e-01,9.358289934056357451e-01
9.481320209904575691e-01,9.414108360660190522e-01,9.396946149876422849e-01,9.369359267263811519e-01,9.377262712200339356e-01,9.326904833231569603e-01
9.275175270990596577e-01,9.443693893849356424e-01,9.547344877774878169e-01,9.613256342261817800e-01,9.674487115436353202e-01,9.723469842547179942e-01
9.601342943617675596e-01,9.595583299797584287e-01,9.613096941073141499e-01,9.619794283571435622e-01,9.623600417213756808e-01,9.634552081132812251e-01
9.510205586269268041e-01,9.473339722682744268e-01,9.457298388189633309e-01,9.507069975590592970e-01,9.450123710583154812e-01,9.415153042352104595e-01
9.670011150657015220e-01,9.653909249263735726e-01,9.663609616433146421e-01,9.683100644729261131e-01,9.656094356548408086e-01,9.657978366446753338e-01
9.538001614378397441e-01,9.502358509271188192e-01,9.518304819787706261e-01,9.508735513450914389e-01,9.533176421785852783e-01,9.499848000235369128e-01
9.425514962598288138e-01,9.407501279242300729e-01,9.349728542892793426e-01,9.355524375157058259e-01,9.343079999930339330e-01,9.398523892071483088e-01
9.521933894269457577e-01,9.470042572417580740e-01,9.531539515955831376e-01,9.515315684813311359e-01,9.464030484090089068e-01,9.515709617177343649e-01
9.545717702394325155e-01,9.492516687977426981e-01,9.540440774111135225e-01,9.531188985916723144e-01,9.532287438652354838e-01,9.562856733403737319e-01
9.528779648732272900e-01,9.492506680257813967e-01,9.499357396680120358e-01,9.475931298045705553e-01,9.404532847647019134e-01,9.431638393429280232e-01
