1, 40
1, 35
1, 34
1, 56
1, 56
1, 39
1, 39
1, 36
1, 36
1, 45
1, 45
1, 47
1, 38
1, 42
1, 47
1, 36
1, 35
1, 55
1, 50
1, 44
1, 58
1, 35
1, 44
1, 36
1, 38
1, 43
1, 36
1, 35
1, 50
1, 41
1, 44
1, 52
1, 47
1, 47
1, 51
1, 48
1, 43
1, 43
1, 55
1, 48
1, 43
1, 50
1, 32
1, 34
1, 45
1, 42
1, 45
1, 43
1, 48
1, 51
1, 36
1, 53
1, 48
1, 34
1, 45
1, 43
1, 41
1, 53
1, 48
1, 49
1, 52
1, 55
1, 49
1, 45
1, 41
1, 55
1, 41
1, 41
1, 57
1, 41
1, 43
1, 49
1, 51
1, 42
1, 53
1, 44
1, 47
1, 48
1, 50
1, 42
1, 45
1, 50
1, 41
1, 43
1, 46
1, 51
1, 36
1, 41
1, 55
1, 37
1, 42
1, 46
1, 36
1, 36
1, 39
1, 40
1, 34
1, 38
1, 48
1, 49
2, 225
3, 307
4, 325
5, 823
6, 1380
2, 219
3, 338
4, 458
5, 893
6, 918
2, 209
3, 265
4, 481
5, 897
6, 1105
2, 237
3, 319
4, 578
5, 432
6, 1056
2, 245
3, 328
4, 533
5, 1054
6, 885
2, 225
3, 306
4, 558
5, 579
6, 733
2, 261
3, 248
4, 350
5, 642
6, 670
2, 257
3, 282
4, 522
5, 629
6, 615
2, 247
3, 505
4, 595
5, 694
6, 1383
2, 236
3, 276
4, 358
5, 827
6, 1074
2, 255
3, 334
4, 403
5, 833
6, 563
2, 207
3, 298
4, 418
5, 678
6, 1241
2, 215
3, 413
4, 495
5, 444
6, 709
2, 188
3, 330
4, 493
5, 864
6, 1146
2, 218
3, 318
4, 467
5, 910
6, 1262
2, 214
3, 289
4, 308
5, 624
6, 1365
2, 193
3, 395
4, 548
5, 873
6, 872
2, 198
3, 327
4, 485
5, 765
6, 1154
2, 225
3, 333
4, 441
5, 739
6, 1063
2, 229
3, 274
4, 451
5, 814
6, 1351
2, 259
3, 311
4, 477
5, 592
6, 559
2, 204
3, 321
4, 484
5, 768
6, 362
2, 240
3, 279
4, 606
5, 559
6, 579
2, 221
3, 316
4, 379
5, 664
6, 736
2, 278
3, 315
4, 511
5, 822
6, 701
2, 221
3, 292
4, 404
5, 481
6, 656
2, 217
3, 374
4, 381
5, 1185
6, 923
2, 213
3, 358
4, 477
5, 414
6, 958
2, 272
3, 314
4, 549
5, 582
6, 855
2, 236
3, 315
4, 454
5, 683
6, 897
2, 265
3, 367
4, 504
5, 802
6, 714
2, 221
3, 398
4, 443
5, 448
6, 847
2, 233
3, 308
4, 391
5, 637
6, 428
2, 265
3, 264
4, 377
5, 681
6, 962
2, 214
3, 351
4, 471
5, 569
6, 902
2, 236
3, 398
4, 606
5, 1107
6, 667
2, 240
3, 284
4, 374
5, 822
6, 735
2, 216
3, 461
4, 349
5, 655
6, 1363
2, 232
3, 354
4, 527
5, 777
6, 1045
2, 201
3, 270
4, 366
5, 584
6, 740
2, 209
3, 303
4, 442
5, 661
6, 807
2, 238
3, 266
4, 471
5, 456
6, 618
2, 270
3, 378
4, 842
5, 1056
6, 1350
2, 212
3, 359
4, 503
5, 584
6, 1080
2, 232
3, 330
4, 419
5, 614
6, 676
2, 232
3, 382
4, 558
5, 725
6, 865
2, 192
3, 396
4, 296
5, 527
6, 817
2, 262
3, 331
4, 577
5, 694
6, 424
2, 211
3, 296
4, 339
5, 715
6, 702
2, 206
3, 303
4, 482
5, 721
6, 806
2, 193
3, 256
4, 436
5, 657
6, 487
2, 216
3, 335
4, 456
5, 782
6, 657
2, 229
3, 406
4, 758
5, 1385
6, 1351
2, 219
3, 296
4, 404
5, 636
6, 677
2, 202
3, 301
4, 581
5, 934
6, 1343
2, 223
3, 387
4, 520
5, 656
6, 1351
2, 193
3, 271
4, 463
5, 772
6, 991
2, 208
3, 303
4, 455
5, 585
6, 782
2, 225
3, 385
4, 488
5, 791
6, 885
2, 225
3, 280
4, 451
5, 818
6, 691
2, 238
3, 421
4, 528
5, 582
6, 895
2, 226
3, 285
4, 470
5, 404
6, 643
2, 185
3, 227
4, 351
5, 592
6, 714
2, 241
3, 282
4, 330
5, 646
6, 834
2, 252
3, 426
4, 456
5, 555
6, 729
2, 215
3, 344
4, 504
5, 619
6, 833
2, 221
3, 332
4, 514
5, 613
6, 547
2, 221
3, 431
4, 417
5, 592
6, 777
2, 245
3, 459
4, 575
5, 469
6, 724
2, 233
3, 348
4, 318
5, 500
6, 962
2, 216
3, 308
4, 438
5, 521
6, 759
2, 219
3, 350
4, 315
5, 611
6, 757
2, 244
3, 267
4, 530
5, 561
6, 572
2, 193
3, 354
4, 295
5, 660
6, 986
2, 196
3, 354
4, 381
5, 860
6, 874
2, 204
3, 280
4, 446
5, 436
6, 1027
2, 215
3, 312
4, 552
5, 825
6, 1132
2, 246
3, 348
4, 546
5, 650
6, 1159
2, 225
3, 314
4, 400
5, 483
6, 580
2, 196
3, 322
4, 511
5, 688
6, 887
2, 230
3, 269
4, 432
5, 437
6, 786
2, 204
3, 312
4, 370
5, 764
6, 921
2, 259
3, 312
4, 418
5, 682
6, 773
2, 231
3, 374
4, 482
5, 640
6, 607
2, 201
3, 436
4, 599
5, 927
6, 829
2, 224
3, 322
4, 457
5, 553
6, 510
2, 229
3, 352
4, 360
5, 654
6, 607
2, 205
3, 319
4, 479
5, 842
6, 790
2, 203
3, 324
4, 469
5, 548
6, 918
2, 263
3, 347
4, 477
5, 585
6, 840
2, 214
3, 380
4, 475
5, 458
6, 1104
2, 220
3, 288
4, 528
5, 564
6, 710
2, 210
3, 376
4, 415
5, 734
6, 791
2, 221
3, 340
4, 453
5, 435
6, 1153
2, 245
3, 516
4, 533
5, 1388
6, 1260
2, 206
3, 455
4, 442
5, 1000
6, 916
2, 256
3, 361
4, 483
5, 585
6, 656
2, 224
3, 311
4, 399
5, 591
6, 562
2, 221
3, 358
4, 430
5, 929
6, 750
2, 227
3, 360
4, 587
5, 477
6, 630
