3, 305
4, 671
5, 1276
6, 1717
2, 516
3, 604
4, 1090
5, 695
6, 659
2, 145
3, 515
4, 401
5, 1536
6, 1247
2, 546
3, 571
4, 942
5, 421
6, 575
2, 217
3, 676
4, 321
5, 1247
6, 1271
2, 169
3, 337
4, 901
5, 1224
6, 519
2, 480
3, 836
4, 851
5, 745
6, 603
2, 533
3, 588
4, 762
5, 1284
6, 1678
2, 347
3, 489
4, 459
5, 481
6, 533
2, 499
3, 795
4, 1541
5, 1548
6, 1888
2, 642
3, 345
4, 541
5, 1477
6, 1047
2, 326
3, 329
4, 521
5, 1960
6, 920
2, 238
3, 457
4, 321
5, 1439
6, 1313
2, 890
3, 964
4, 479
5, 802
6, 1902
2, 214
3, 828
4, 1061
5, 397
6, 878
2, 295
3, 345
4, 619
5, 1624
6, 1342
2, 259
3, 547
4, 766
5, 1164
6, 1102
2, 277
3, 377
4, 1672
5, 445
6, 1818
2, 331
3, 363
4, 1152
5, 743
6, 880
2, 648
3, 764
4, 1222
5, 779
6, 1812
2, 599
3, 740
4, 683
5, 901
6, 1578
2, 253
3, 329
4, 331
5, 337
6, 1075
2, 120
3, 369
4, 471
5, 1055
6, 1692
2, 353
3, 345
4, 381
5, 886
6, 1552
2, 360
3, 452
4, 331
5, 457
6, 1384
2, 256
3, 443
4, 511
5, 517
6, 1258
2, 209
3, 241
4, 912
5, 601
6, 1158
2, 521
3, 418
4, 1191
5, 1298
6, 589
2, 150
3, 755
4, 321
5, 373
6, 1193
2, 244
3, 233
4, 351
5, 637
6, 1261
2, 205
3, 540
4, 391
5, 995
6, 1677
2, 253
3, 345
4, 291
5, 481
6, 669
2, 379
3, 396
4, 972
5, 1224
6, 575
2, 641
3, 1028
4, 942
5, 1033
6, 1443
2, 414
3, 265
4, 351
5, 863
6, 575
2, 351
3, 497
4, 941
5, 1344
6, 1482
2, 145
3, 564
4, 261
5, 1960
6, 1244
2, 642
3, 876
4, 471
5, 433
6, 561
2, 485
3, 273
4, 321
5, 707
6, 1524
2, 563
3, 748
4, 470
5, 433
6, 701
2, 223
3, 601
4, 351
5, 1608
6, 561
2, 444
3, 747
4, 351
5, 961
6, 1482
2, 491
3, 1073
4, 971
5, 409
6, 505
2, 145
3, 515
4, 901
5, 409
6, 505
2, 145
3, 836
4, 321
5, 421
6, 1280
2, 217
3, 1206
4, 570
5, 397
6, 575
2, 821
3, 852
4, 851
5, 457
6, 1912
2, 289
3, 667
4, 381
5, 505
6, 1410
2, 432
3, 409
4, 311
5, 469
6, 617
2, 355
3, 396
4, 1352
5, 792
6, 603
2, 558
3, 668
4, 321
5, 1987
6, 449
2, 151
3, 506
4, 711
5, 1224
6, 1188
2, 187
3, 555
4, 321
5, 981
6, 1135
2, 133
3, 1031
4, 802
5, 1236
6, 799
2, 357
3, 531
4, 592
5, 2016
6, 2025
2, 466
3, 1285
4, 440
5, 409
6, 785
2, 462
3, 577
4, 461
5, 622
6, 589
2, 337
3, 371
4, 972
5, 1175
6, 505
2, 486
3, 927
4, 751
5, 397
6, 617
2, 133
3, 289
4, 331
5, 1092
6, 505
2, 497
3, 684
4, 391
5, 996
6, 963
2, 503
3, 641
4, 842
5, 1331
6, 631
2, 425
3, 473
4, 493
5, 577
6, 743
2, 221
3, 361
4, 480
5, 397
6, 561
2, 151
3, 393
4, 311
5, 457
6, 1636
2, 528
3, 738
4, 1061
5, 409
6, 1972
2, 731
3, 329
4, 1141
5, 984
6, 1313
2, 291
3, 449
4, 629
5, 1129
6, 1384
2, 145
3, 892
4, 962
5, 529
6, 841
2, 214
3, 345
4, 976
5, 541
6, 2378
2, 221
3, 538
4, 341
5, 469
6, 463
2, 295
3, 724
4, 301
5, 1116
6, 1481
2, 461
3, 273
4, 971
5, 421
6, 821
2, 217
3, 321
4, 501
5, 349
6, 519
2, 145
3, 804
4, 570
5, 637
6, 519
