2.363308145191513054e-01,2.728022506733668306e-01,1.008861633783059708e-01,2.996014778566501446e-01,1.160929065234228980e-01,7.548335599633312909e-02,3.347837085254782297e-01,1.435164950441362164e-01,8.965943851513036300e-02,6.515512985157576042e-02
2.123446589224038117e-01,2.510627442685134936e-01,7.996340061307333213e-02,2.780045474684761375e-01,1.000057301309619784e-01,5.741128945745502254e-02,3.024700376128914847e-01,1.220749344921271407e-01,7.565130406486261783e-02,5.152319465748629590e-02
2.100586461480995482e-01,2.500902881802851141e-01,8.039989202794539658e-02,2.791885479372171464e-01,1.025789909834564639e-01,6.052808140918993635e-02,3.112394872773632803e-01,1.354180907481460916e-01,8.961416299216815040e-02,5.776693183724609937e-02
2.258957163477762764e-01,2.669869616222076969e-01,9.556960316106068165e-02,2.874398974434219101e-01,1.081863617798667077e-01,7.295020348985481462e-02,3.003662215913576183e-01,1.229613516958856512e-01,7.767439241066229072e-02,6.441595651245776710e-02
2.196345778457906017e-01,2.554134416560789322e-01,7.925180351020284786e-02,2.785705752543541913e-01,9.793766457913111179e-02,5.245761307404787910e-02,2.982839790547585634e-01,1.140741201987259257e-01,6.647049868175777809e-02,4.555858344487692668e-02
2.217039706935187149e-01,2.640098525691071396e-01,9.452560759677033908e-02,2.974533417428879556e-01,1.212557978600815600e-01,7.929260378079788785e-02,3.197822231163526263e-01,1.535056870401457774e-01,1.085772678737634001e-01,7.420128570921726008e-02
2.133781553882646009e-01,2.561812982230812219e-01,8.711077741965619903e-02,2.911244601580041946e-01,1.142916288162506011e-01,7.078461439600802763e-02,3.084688599530530095e-01,1.413458132890001440e-01,9.665414253684889712e-02,6.420633578699433408e-02
2.247733067113149019e-01,2.667442249716924785e-01,9.751367438473726446e-02,2.970661295902483623e-01,1.198292840905420820e-01,7.625817553174107921e-02,3.290601314997905202e-01,1.488423010377310785e-01,9.895115062845596943e-02,6.730085813226327485e-02
2.148031052778384964e-01,2.540814407257895868e-01,8.496285010410759009e-02,2.807062579843124239e-01,1.045150656710393255e-01,6.413393510134568487e-02,3.081276614421029070e-01,1.267966047385673534e-01,8.065768889839131095e-02,5.675395024728074889e-02
2.353349871489480716e-01,2.759013842099155567e-01,1.051720447193721791e-01,2.885337253141381231e-01,1.131770074502330692e-01,7.964878473361600153e-02,3.043251956415451431e-01,1.208761506258292373e-01,8.108155818176822349e-02,6.553211147915412316e-02
2.495315370269088895e-01,2.840546655095125272e-01,1.031466556455424843e-01,3.033131196638565452e-01,1.132528711526854248e-01,7.192129044508548119e-02,3.195492205438902888e-01,1.279645344439711563e-01,7.629828885667910843e-02,5.936562354080756471e-02
2.313513091499188323e-01,2.674188541725578960e-01,9.657782875903175857e-02,2.880678949517370135e-01,1.078076982682846935e-01,7.353462741090019406e-02,3.046547206859823165e-01,1.250576751803851860e-01,7.774276630179499659e-02,6.389802996698534798e-02
2.112354339567787953e-01,2.559638812370392813e-01,8.553591705507077037e-02,2.886843201718659602e-01,1.115152632121459431e-01,7.001422982792634975e-02,3.459634537733258242e-01,1.710076697551946023e-01,1.203124056525268631e-01,6.100347206782623377e-02
2.290555606978304515e-01,2.607313110728128325e-01,9.304664871869899878e-02,2.844967844494705189e-01,1.069761926945591995e-01,6.926549116969862863e-02,3.121372307517201183e-01,1.259364146279475793e-01,8.033870798478431885e-02,6.153813691366465111e-02
2.036985800089312071e-01,2.461802771865280459e-01,7.707579950692293458e-02,2.797038864980060380e-01,1.017700455137770799e-01,5.891747952329072502e-02,3.014154373387170072e-01,1.316213093922180000e-01,8.495327399889845976e-02,5.435019849489046428e-02
2.096757130410803471e-01,2.592120257795643701e-01,8.767592931687195890e-02,3.592614776335843474e-01,1.614696366585439136e-01,9.903129728754064831e-02,3.432333227425115041e-01,1.682308734782652915e-01,1.168913768720593327e-01,5.603702333021325088e-02
2.202960959072222669e-01,2.601069682563272867e-01,9.318402386980184637e-02,2.893691883531220865e-01,1.126907515469091625e-01,7.246170608169133498e-02,3.011484673396389589e-01,1.299051871659139268e-01,8.694710020412999008e-02,6.678305971560395682e-02
2.190483921461851002e-01,2.602902675774678154e-01,8.763897009377692726e-02,2.884179836423181875e-01,1.097413807435295707e-01,6.884011152066363270e-02,3.011104832608418880e-01,1.280787825056250995e-01,8.510291130432265372e-02,6.434712015893387371e-02
2.059166311955920037e-01,2.473481412357569909e-01,7.642561593419240629e-02,2.789848086982759101e-01,9.993160187996402710e-02,5.691250974876203850e-02,3.074311686836741497e-01,1.325433245385699288e-01,8.531192885638663737e-02,5.552804103654042367e-02
2.209163946134503620e-01,2.577790835942721515e-01,8.496669501167003480e-02,2.880761348345894923e-01,1.074560171503925188e-01,6.088475475430994710e-02,3.188859657118972568e-01,1.326018566392974107e-01,8.547775346819264097e-02,5.467414565730699394e-02
2.205660387815322476e-01,2.656022774302384537e-01,9.884064447214484239e-02,2.941778230678525619e-01,1.193964219281787309e-01,8.460636706751628600e-02,3.390237997874687714e-01,1.642498224649507899e-01,1.163891687525868274e-01,8.073287372955754992e-02
2.058397811893007412e-01,2.475160581893882106e-01,7.894359983286153293e-02,2.785449407531132571e-01,1.036324091177992235e-01,6.106871020982901355e-02,3.084900314196454829e-01,1.345418185148827273e-01,9.054052300296910882e-02,5.629349687224312337e-02
2.139999080767242545e-01,2.583792090326200719e-01,8.911951374400463310e-02,2.873933379378325048e-01,1.080174780330233342e-01,6.777511634195912404e-02,3.557442246750579518e-01,1.663159794479597275e-01,1.115283682806852972e-01,6.275360151383575780e-02
