1, 35
1, 30
1, 28
1, 29
1, 31
1, 29
1, 30
1, 28
1, 28
1, 29
1, 28
1, 29
1, 31
1, 29
1, 29
1, 39
1, 31
1, 31
1, 35
1, 31
1, 31
1, 30
1, 28
1, 86
1, 65
1, 29
1, 29
1, 29
1, 27
1, 68
1, 29
1, 30
1, 29
1, 28
1, 44
1, 28
1, 34
1, 32
1, 26
1, 30
1, 29
1, 27
1, 28
1, 32
1, 26
1, 31
1, 500
1, 34
1, 30
1, 48
1, 28
1, 30
1, 32
1, 28
1, 32
1, 39
1, 38
1, 36
1, 108
1, 29
1, 27
1, 28
1, 27
1, 30
1, 29
1, 32
1, 27
1, 29
1, 27
1, 36
1, 31
1, 31
1, 29
1, 28
1, 30
1, 29
1, 29
1, 29
1, 28
1, 28
1, 32
1, 28
1, 29
1, 30
1, 26
1, 28
1, 32
1, 30
1, 34
1, 28
1, 33
1, 28
1, 27
1, 110
1, 28
1, 28
1, 28
1, 27
1, 28
1, 29
2, 49
3, 509
4, 980
2, 68
3, 76
4, 162
2, 55
3, 70
4, 188
2, 87
3, 1000
4, 549
2, 44
3, 69
4, 204
2, 46
3, 85
4, 139
2, 58
3, 533
4, 1000
2, 61
3, 197
4, 772
2, 50
3, 85
4, 546
2, 81
3, 389
4, 100
2, 53
3, 84
4, 89
2, 117
3, 617
4, 659
2, 118
3, 159
4, 802
2, 89
3, 164
4, 302
2, 135
3, 175
4, 240
2, 58
3, 1000
4, 734
2, 96
3, 130
4, 239
2, 78
3, 482
4, 592
2, 246
3, 762
4, 1000
2, 89
3, 98
4, 82
2, 102
3, 1000
4, 448
2, 159
3, 214
4, 392
2, 50
3, 91
4, 336
2, 412
3, 72
4, 261
2, 255
3, 1000
4, 169
2, 69
3, 72
4, 165
2, 164
3, 321
4, 133
2, 59
3, 222
4, 185
2, 66
3, 91
4, 127
2, 61
3, 151
4, 167
2, 152
3, 314
4, 410
2, 78
3, 450
4, 918
2, 48
3, 154
4, 351
2, 210
3, 666
4, 963
2, 60
3, 535
4, 125
2, 70
3, 317
4, 1000
2, 46
3, 200
4, 155
2, 262
3, 167
4, 692
2, 50
3, 68
4, 94
2, 96
3, 129
4, 93
2, 48
3, 568
4, 380
2, 41
3, 108
4, 229
2, 89
3, 227
4, 808
2, 43
3, 73
4, 147
2, 123
3, 114
4, 102
2, 92
3, 620
4, 532
2, 766
3, 628
4, 933
2, 101
3, 78
4, 312
2, 129
3, 412
4, 140
2, 174
3, 227
4, 1000
2, 51
3, 125
4, 93
2, 127
3, 1000
4, 168
2, 57
3, 542
4, 664
2, 42
3, 63
4, 103
2, 191
3, 685
4, 508
2, 127
3, 306
4, 331
2, 405
3, 454
4, 1000
2, 573
3, 448
4, 216
2, 158
3, 748
4, 1000
2, 43
3, 102
4, 93
2, 55
3, 331
4, 146
2, 290
3, 217
4, 350
2, 58
3, 72
4, 93
2, 84
3, 808
4, 988
2, 48
3, 67
4, 277
2, 234
3, 897
4, 535
2, 45
3, 67
4, 86
2, 146
3, 93
4, 439
2, 43
3, 119
4, 108
2, 307
3, 981
4, 260
2, 68
3, 991
4, 1000
2, 405
3, 771
4, 651
2, 90
3, 112
4, 999
2, 160
3, 535
4, 325
2, 501
3, 202
4, 161
2, 182
3, 496
4, 836
2, 43
3, 166
4, 173
2, 55
3, 197
4, 1000
2, 44
3, 656
4, 382
2, 140
3, 250
4, 863
2, 46
3, 86
4, 92
2, 55
3, 300
4, 390
2, 54
3, 145
4, 272
2, 64
3, 295
4, 1000
2, 63
3, 376
4, 434
2, 144
3, 778
4, 545
2, 134
3, 87
4, 372
2, 161
3, 417
4, 100
2, 152
3, 438
4, 683
2, 314
3, 75
4, 1000
2, 71
3, 92
4, 172
2, 49
3, 69
4, 120
2, 179
3, 490
4, 730
2, 89
3, 794
4, 633
2, 88
3, 74
4, 370
2, 63
3, 458
4, 726
2, 50
3, 124
4, 482
2, 77
3, 112
4, 284
2, 46
3, 71
4, 436
2, 94
3, 83
4, 296
