8.077514180524176385e-03,8.342772310171111053e-03,1.144482885569532815e+00,8.611882523857377139e-03,7.599309524186640408e-01,7.601647059458596090e-01,8.389051098934546119e-03,5.979095251820905066e-01,7.526872739428680514e-01,4.199637912671737028e-01
5.589280531718384890e-03,5.484069736696724727e-03,1.002599964244047515e+00,5.843488788163323649e-03,1.671333410522488183e+00,6.892281343235316937e-01,5.603827179491458615e-03,1.002050478983631310e+00,2.177911664111907175e+00,5.174402946236842382e-01
4.928739732535124263e-03,4.979631006901038756e-03,1.005147153095625523e+00,4.985626189806365016e-03,6.690751700987016548e-01,6.674000702689801834e-01,5.143139461306231626e-03,4.969568536301243733e-01,6.655573752923389375e-01,5.019558341590120154e-01
1.116800017109843834e-02,1.129596319321332816e-02,9.839113586503164255e-01,1.134973548701630197e-02,1.666544438134461847e+00,1.777029738689425153e+00,1.148189039055361876e-02,2.215105326790898665e+00,1.722184948073362865e+00,1.352601772075409103e+00
4.689370820341770205e-03,4.759815249726021685e-03,1.004839372131484332e+00,4.535854296207670125e-03,1.670787789719711869e+00,1.792663513822752464e+00,4.609906412289208402e-03,1.003974719865342369e+00,2.728887916220077425e+00,1.346194790916416029e+00
4.648338122043066747e-03,4.852812900588150680e-03,1.001926403558612400e+00,4.690415507258353239e-03,6.686416242983962421e-01,1.667544492410867107e+00,4.566927888872971894e-03,1.503982145183034858e+00,1.161595253605524070e+00,1.252272492399849169e+00
7.276718408716455373e-03,7.115963110158943054e-03,1.006356501899944522e+00,7.531459169662578154e-03,6.357581131007715713e-01,1.661269628027847167e+00,7.569539518709946652e-03,1.460135778062667589e+00,1.157334520954259149e+00,2.369160714603770312e+00
6.316633540701292217e-03,6.501793871223492290e-03,1.006309302281817253e+00,6.318987674792298295e-03,1.668393603802607483e+00,6.697940558781615428e-01,6.506881900596108922e-03,2.252217134508442964e+00,2.162660746161360503e+00,1.613041868898043241e+00
6.356179413743947085e-03,6.331586686133191220e-03,1.143899190473894212e+00,6.668520460988307252e-03,1.769739574358859757e+00,7.807021868851740098e-01,6.344819844158546690e-03,1.348275358107610788e+00,2.293197369982610923e+00,5.827645530199705437e-01
6.695314630175578340e-03,6.465428062407718376e-03,1.127961905529884845e+00,6.367135523493579544e-03,1.759509208626904186e+00,7.756332805848260570e-01,6.310069702873388579e-03,2.330371462887804057e+00,2.392387324724272624e+00,5.780988512223852460e-01
5.682853528928180631e-03,5.800830505279402395e-03,9.846919477766012951e-01,5.826973857294265140e-03,6.594397721910368881e-01,1.659215599900807137e+00,5.761728259504036130e-03,2.459525395706226580e-01,2.163376894256301863e+00,2.246951194560883991e+00
8.828544708878493033e-03,8.665273996527453684e-03,1.145037446863566011e+00,8.740057788451617224e-03,7.516944396211586721e-01,7.720232964388509256e-01,8.972939459462656378e-03,5.660066742180919208e-01,1.761587278690315062e+00,1.578111265432659005e+00
8.264101141364794262e-03,8.398600406931676712e-03,9.819026763502286537e-01,8.314711230233010411e-03,6.415616915681554566e-01,1.802153964060551949e+00,8.829036933501519316e-03,1.651780933986345401e+00,1.056313167966588695e+00,1.197638405433654407e+00
6.543003600961386917e-03,6.421896928911078987e-03,1.005996629036237211e+00,6.387237084166879665e-03,1.706827099046249296e+00,1.648132161950937480e+00,6.572263524505907520e-03,1.286684592240125102e+00,1.677800865499215588e+00,1.108585780017652178e+00
6.137115616552665104e-03,6.245758587502685949e-03,1.009436018127560564e+00,6.665690879325192678e-03,1.671732738378284511e+00,6.679568822445054455e-01,6.691241946723891672e-03,1.232702508778141581e+00,2.170635707690358629e+00,4.999690924126954372e-01
8.493965626740328928e-03,9.098600731869571981e-03,1.131601676456194028e+00,9.116007797021851919e-03,1.756941623123010165e+00,7.398718146534772888e-01,9.156898944731329745e-03,1.316864215733931420e+00,2.254373601942899263e+00,1.557491789444342301e+00
7.844510890532471400e-03,7.776782319731869765e-03,1.009062528443724682e+00,8.239735862664784860e-03,6.485240774135404562e-01,1.824564112787393055e+00,7.608976687041975329e-03,1.477879817254734940e+00,1.228910012330309387e+00,1.387498247660893469e+00
8.494728576605079656e-03,8.151664022749154428e-03,9.847373789336678618e-01,8.566719956309924028e-03,1.657370282683918505e+00,1.773937330747881402e+00,8.678332325049905802e-03,2.262081921102300441e+00,1.706660448180917999e+00,2.314065380515951897e+00
8.183308563710280092e-03,8.645603500013690143e-03,1.014023563321647448e+00,8.702897334592818099e-03,6.841564960167018095e-01,1.676867553089105289e+00,9.440916273546163737e-03,4.904904563034285236e-01,2.173686217162646983e+00,1.264318321326989070e+00
4.097307995461385750e-03,3.878894818368741615e-03,1.139492469800886809e+00,4.341440969937447429e-03,1.755804634664303032e+00,6.313664237314132732e-01,4.652466892596694541e-03,1.315246582020034305e+00,2.193209907478303133e+00,4.736375345849625496e-01
1.121929478381005624e-02,1.148935617331162291e-02,1.150599590759699531e+00,1.134524631912602576e-02,7.754919272146133524e-01,7.656451653664609891e-01,1.097489575106177194e-02,5.591277467266129175e-01,5.293275341898994180e-01,1.573657839040786932e+00
7.614007066557548428e-03,8.821286571345583055e-03,1.009626338293239556e+00,8.575883689851519082e-03,1.688026966889570213e+00,5.531468612227883330e-01,8.752833312884006692e-03,2.516578731130117319e+00,8.785287836473899548e-01,1.372222652224533546e+00
5.834627832564304173e-03,5.996589866817423481e-03,1.005421864020903833e+00,6.093590950214414388e-03,1.651386947712607522e+00,6.648950117336267507e-01,5.849639011620774015e-03,2.231007287416123752e+00,2.164350718468327273e+00,1.502610824381459320e+00
9.757547092642286299e-03,1.011081598484074584e-02,9.798427829069695782e-01,9.922814772314011642e-03,1.660570094907814376e+00,6.545146355080443401e-01,1.003627725064452740e-02,2.255439085815044820e+00,2.391961643982892571e+00,1.511952542338957928e+00
7.979185977486162942e-03,8.198781413760144673e-03,1.160719200023451192e+00,8.310651536930380862e-03,7.512927028873693791e-01,7.683853433993270698e-01,9.075668358461023294e-03,5.659958456133304949e-01,1.907929129223592035e+00,5.711796746540502845e-01
5.777546135373307773e-03,6.545309718007896217e-03,1.008630841855992166e+00,6.179436303499839800e-03,1.678374569937128857e+00,5.549696381261226552e-01,5.967224442490855728e-03,1.262119346450727431e+00,1.118121124686803469e+00,4.337586356465106263e-01
6.169002527603749571e-03,6.430641635079790801e-03,1.013846042029531214e+00,6.176038512313125964e-03,1.673312951079007238e+00,1.677006148174428724e+00,6.010486214508514898e-03,2.227868036691293518e+00,1.674208256222078361e+00,2.270394960032446008e+00
4.737851186590112673e-03,4.552270154131167652e-03,1.005143247620470470e+00,4.522778910386984416e-03,6.628334333846687132e-01,6.656257595814528694e-01,4.335938642531422284e-03,1.493927784886768473e+00,1.666946202414387512e+00,5.024337583132026941e-01
6.557975392430743893e-03,6.453559132931906139e-03,1.147488694171900470e+00,6.563041030120321528e-03,1.735849569693597161e+00,1.749920171644205436e+00,6.959645709049028239e-03,1.306044128586877795e+00,2.741850701017817471e+00,2.312132394556719817e+00
6.996314810930535401e-03,7.188378428320508877e-03,1.147023794310199296e+00,8.010497117389919070e-03,1.825153400134851278e+00,1.721229205511726645e+00,7.326466993968190101e-03,1.360701220038671444e+00,1.771515693501294786e+00,2.291814826060429411e+00
7.617370993041550943e-03,7.713549924902666707e-03,1.141863694552731845e+00,7.448644771250886865e-03,1.756809898616007892e+00,1.883508888348392141e+00,7.835704238439674882e-03,2.281725059391304100e+00,1.838010854034136887e+00,1.430755718991093550e+00
8.216870962775731785e-03,8.330170754732309224e-03,1.004467392091255906e+00,8.107178962922264101e-03,1.675129956004202336e+00,1.672572696033534312e+00,8.130024800718478953e-03,2.283102356742274353e+00,2.790792752192886805e+00,1.107322360919675175e+00
6.105307269309807015e-03,6.066064418397115049e-03,1.005646674869461910e+00,6.168204167258231618e-03,1.675215756315840521e+00,6.728843043284319370e-01,6.063901840121750826e-03,1.254805638509277177e+00,1.167158303753637272e+00,5.254900661139522144e-01
8.017380248375451449e-03,8.117010509596544673e-03,1.009279992549204641e+00,8.451387137734711966e-03,3.943467425426409045e-01,1.656203004011557400e+00,8.915546105522781373e-03,1.300684331571716701e+00,1.999006917979000209e+00,2.234291501348576237e+00
7.072906369426388250e-03,7.174765411242566525e-03,1.002267446079844637e+00,7.265597979260539352e-03,6.950297113751642275e-01,6.981833825565587626e-01,7.717124633286062164e-03,5.227802405514538897e-01,6.963790096953821340e-01,5.214128712134277199e-01
8.468406443303343190e-03,8.638854968453344926e-03,1.007501933891185475e+00,9.065878342032162446e-03,1.685406611957707801e+00,1.788042304171067354e+00,8.898697137768807330e-03,2.267361139327101149e+00,1.595439419049510255e+00,1.227031578692241665e+00
5.534374486143287843e-03,5.543219961315484084e-03,1.145324218717498344e+00,6.002507531603214382e-03,1.756435756270880777e+00,1.762987911225506688e+00,5.674205478344592976e-03,1.321227195223334538e+00,1.760950092545577217e+00,1.319785291363569701e+00
