9.572007810082973078e-01,9.556716775381512985e-01,9.537804394933320218e-01,9.539903627787321705e-01
9.706802059997841070e-01,9.674990420851474759e-01,9.655811694677636225e-01,9.640669071739780271e-01
9.692892422518759599e-01,9.658636448258490770e-01,9.654355659171358628e-01,9.630985385531822818e-01
9.605383705813285156e-01,9.581571735266870560e-01,9.587769465880733311e-01,9.601086234301922095e-01
9.721118533741776035e-01,9.686248999049495989e-01,9.655528833382885923e-01,9.629609903672563531e-01
9.600913762700543641e-01,9.557260006458023760e-01,9.508886153126464569e-01,9.522068353232159277e-01
9.660693800224809946e-01,9.649121857694712423e-01,9.634395473923904607e-01,9.654224219191732681e-01
9.622797646499415825e-01,9.587980850101494035e-01,9.559562036948836550e-01,9.554489024781075424e-01
9.667459836206961921e-01,9.651187206530790208e-01,9.597593300461620958e-01,9.636194315534717392e-01
9.570039072338722974e-01,9.525791121926788785e-01,9.511823347026029385e-01,9.518195824414508177e-01
9.572556567280954276e-01,9.525649695186942933e-01,9.486181319593013361e-01,9.409638252180089202e-01
9.598849362322621204e-01,9.561531281363743195e-01,9.559326992882797303e-01,9.549827673905912917e-01
9.666862325047874682e-01,9.652138470694414663e-01,9.645495842625053662e-01,9.640847520877768861e-01
9.618729809009297638e-01,9.572194640257277731e-01,9.595420583139974147e-01,9.570556128551498398e-01
9.747129406577630384e-01,9.721443121513586583e-01,9.686466167530982663e-01,9.702297816068016223e-01
9.652004701464103054e-01,9.642343372165075310e-01,9.631739694368343097e-01,9.644682646103631685e-01
9.637520474971918993e-01,9.612516508615577271e-01,9.640469066511065943e-01,9.605786206319737452e-01
9.615443064895122793e-01,9.591881990989659101e-01,9.574397507927949746e-01,9.578359951324756372e-01
9.708703649016199311e-01,9.686134605657648056e-01,9.699396183486318490e-01,9.704705212076693011e-01
9.695499117351041862e-01,9.662503393326026258e-01,9.660198685559163723e-01,9.594082017823503117e-01
9.592220545908248797e-01,9.580604669808255869e-01,9.579563083829094605e-01,9.590157001309335127e-01
9.709989941871700614e-01,9.702502042930292170e-01,9.717700731197945752e-01,9.683474815591290863e-01
9.695045675565868715e-01,9.648743431181445729e-01,9.600487262660895027e-01,9.625867373399699112e-01
9.615604112712790030e-01,9.604193679586341403e-01,9.598119779202201052e-01,9.611255812369611240e-01
9.677741795062712038e-01,9.658923515465773768e-01,9.650529318635457932e-01,9.653752626560396788e-01
9.664356707336587693e-01,9.658250228556759520e-01,9.651009127336451776e-01,9.654571210723250640e-01
9.576700577260003344e-01,9.545092400748184103e-01,9.500324590261285396e-01,9.525055947365511644e-01
9.724402398957547877e-01,9.703413477576365853e-01,9.689082345553402531e-01,9.672441190301109826e-01
9.668189791416774703e-01,9.643168684452446682e-01,9.612238208164175512e-01,9.640972078841377746e-01
9.698938397170406844e-01,9.673647294806958508e-01,9.677703718888583939e-01,9.659923564073911173e-01
9.721623985726483008e-01,9.671516302609097782e-01,9.694466320803154513e-01,9.679786377566867994e-01
9.696780144981190785e-01,9.666955875654017483e-01,9.663179607673245686e-01,9.678393938778671046e-01
9.615491912893860960e-01,9.577423811799551379e-01,9.541989264433755613e-01,9.513687230591597599e-01
9.687569937798226061e-01,9.655871841970786740e-01,9.673355372717483691e-01,9.688380716122640957e-01
9.635225772461356586e-01,9.609873043778027757e-01,9.607145533210531552e-01,9.591685599097423687e-01
9.713532936174995580e-01,9.704467227237680849e-01,9.674424640444260204e-01,9.694150633348516122e-01
9.644747837898539622e-01,9.604864407483509892e-01,9.611542943157105334e-01,9.570691463749518846e-01
9.713795788267053366e-01,9.689976094897700953e-01,9.705606760975076241e-01,9.681197869928428457e-01
9.613208733261712213e-01,9.555410593308591993e-01,9.603228848180460631e-01,9.509549060498817541e-01
9.631820316823949124e-01,9.580920627693880753e-01,9.581657005106146707e-01,9.538975961063811404e-01
9.716461700755929520e-01,9.692382630137813537e-01,9.714978790749236870e-01,9.672395757166385444e-01
9.626192142224984094e-01,9.593601022814548518e-01,9.542741369278580077e-01,9.509751208301219227e-01
9.735362565881678920e-01,9.707953540093517963e-01,9.684773793783847395e-01,9.694555647773829277e-01
9.575025613248708822e-01,9.562138935721697930e-01,9.559082689599068816e-01,9.514672815321443267e-01
9.583765001979890341e-01,9.542197015271492999e-01,9.554182993868477469e-01,9.478796342113476880e-01
9.643733230719891969e-01,9.611688085881664456e-01,9.625880046576316129e-01,9.644017447474972915e-01
9.687190559581351224e-01,9.686357510250158676e-01,9.688844203433477631e-01,9.689779160082560017e-01
9.633016222753090219e-01,9.601607724960596890e-01,9.583215444906143521e-01,9.583250783756405156e-01
9.656851767326916081e-01,9.628828034241758704e-01,9.617361144847360599e-01,9.608215114818150493e-01
9.666293649112710495e-01,9.650368370211876989e-01,9.622958428123864483e-01,9.654427821117704811e-01
9.630737536926019526e-01,9.601514845662876274e-01,9.596382407424284278e-01,9.574269065972088599e-01
9.658678548506133277e-01,9.638414869140179420e-01,9.641031583373292912e-01,9.638297508766756616e-01
9.614532296402480416e-01,9.579263422875561318e-01,9.571294087786256233e-01,9.586429563956647693e-01
9.640988162562866837e-01,9.619371574131926339e-01,9.572041178139242268e-01,9.568367037056436653e-01
9.680518844774294029e-01,9.648478092852923460e-01,9.675639150528460020e-01,9.665803340596149651e-01
9.717288892548837653e-01,9.690490327210666832e-01,9.696393792449393700e-01,9.677366742232710317e-01
9.641236835389469517e-01,9.618764073408265780e-01,9.617221684238657087e-01,9.621332089847470792e-01
9.686104092497490603e-01,9.677249327121687505e-01,9.676251187773136087e-01,9.682596055385193079e-01
9.675292991680725097e-01,9.677027553733956733e-01,9.665024626003468899e-01,9.680892026797208727e-01
9.742108178798885021e-01,9.704918909218565037e-01,9.704479690801858238e-01,9.638964295188965359e-01
9.694168295766918408e-01,9.636318158378287535e-01,9.673640439361420595e-01,9.673597620651226414e-01
9.633066619216090753e-01,9.611535015864477449e-01,9.598129199641369791e-01,9.578145526933021792e-01
9.668429687409298978e-01,9.676504425037940615e-01,9.664310823602151324e-01,9.650992303446536136e-01
9.724788057099020833e-01,9.709770363686776040e-01,9.707588519883920686e-01,9.717006803654736347e-01
9.664172858523213394e-01,9.638489706536516044e-01,9.591145004600584167e-01,9.614972331675977202e-01
9.637637751319400037e-01,9.600969005876990314e-01,9.621940484181077391e-01,9.629529984226177231e-01
9.679728715790240079e-01,9.639851873775148183e-01,9.631562221752819619e-01,9.613544101536811715e-01
9.699306705947010609e-01,9.674111811331211896e-01,9.613697392494345850e-01,9.644328350127956417e-01
9.654540757915748284e-01,9.620509280701665666e-01,9.609864970120881589e-01,9.565314703489903314e-01
9.655093142450537069e-01,9.656270080098851016e-01,9.660171022970363008e-01,9.655652595056473109e-01
9.604080815256123005e-01,9.561709729377281253e-01,9.577054246874104892e-01,9.575273703268751824e-01
9.665875684595381934e-01,9.652352566150802504e-01,9.683428156225930561e-01,9.664161560785026195e-01
9.745268536836128037e-01,9.736586429209537208e-01,9.696871240888319532e-01,9.704346680799149638e-01
9.657205492713436534e-01,9.648329605038739043e-01,9.630960548925543430e-01,9.625562116459720485e-01
9.695779329933980062e-01,9.696122527606126917e-01,9.640822408480173022e-01,9.667505227666560730e-01
9.689806044521092065e-01,9.671713969496614771e-01,9.655060240022533824e-01,9.679772850140395679e-01
9.646246131424536241e-01,9.603089296879806502e-01,9.597856662376212933e-01,9.597612091926521760e-01
9.547907596599477520e-01,9.509535673416013024e-01,9.492821910539412933e-01,9.501899182234337937e-01
9.627413162766919053e-01,9.590813787746703678e-01,9.593321974029209720e-01,9.587571103256983251e-01
9.638086420684754962e-01,9.612945538148770508e-01,9.612122646685873351e-01,9.622755333387276178e-01
9.637222692234187482e-01,9.598995382863401149e-01,9.589729032939811049e-01,9.608214539051861403e-01
9.587801608058230673e-01,9.573018291996990836e-01,9.544978402515065241e-01,9.523050388144982392e-01
9.752092274467076827e-01,9.746666518864883777e-01,9.717481791010614822e-01,9.724211921102627887e-01
9.670174833880763599e-01,9.657229585219825330e-01,9.608609481946716047e-01,9.599496586005330512e-01
9.666052050217668334e-01,9.627969172077567306e-01,9.622254780772535598e-01,9.641874640436773891e-01
9.692128093151146651e-01,9.672870200804024599e-01,9.685282910399363177e-01,9.640119093291162899e-01
9.702239036622064550e-01,9.673458506991193806e-01,9.627253918795100063e-01,9.608974368450408088e-01
9.693104209709345609e-01,9.680680223694614339e-01,9.667722121004450608e-01,9.692030656048266080e-01
9.602252270394522338e-01,9.587405651403492213e-01,9.581249345568508824e-01,9.580584734902244382e-01
9.643977978625923875e-01,9.616423587590927635e-01,9.636857531236998620e-01,9.635023720593910435e-01
9.674999149275328447e-01,9.635470910630203889e-01,9.597745891825660847e-01,9.598264672590299806e-01
9.581553106932677588e-01,9.570471658408675752e-01,9.514279993420432513e-01,9.481203836343565783e-01
9.767750881715697719e-01,9.754916451457074089e-01,9.759562653500747365e-01,9.744172033681274270e-01
9.711249323432530334e-01,9.714068323000838445e-01,9.689285610921972713e-01,9.707146168942792919e-01
9.697539563863344370e-01,9.667566155961817564e-01,9.662745268308781110e-01,9.656779572606213335e-01
9.604878476817441113e-01,9.592350963149849363e-01,9.588744636236852248e-01,9.579979525355521996e-01
9.694796121106432629e-01,9.669675595031614890e-01,9.663987225191357222e-01,9.642680133352959926e-01
9.757882380692434188e-01,9.758965912572926671e-01,9.752265084583717769e-01,9.728344448996807392e-01
9.699433269080763864e-01,9.663210834228291857e-01,9.677524367649184001e-01,9.670596773808266544e-01
9.669107879020774066e-01,9.645872579033348826e-01,9.622088232699156363e-01,9.591765088806655237e-01
